date,rank,change,category,momentum_score,volatility_score,composite_score
2026-02-05,1,─,Energy,13.07,17.35,1.48
2026-02-05,2,▲+1,Consumer Staples,9.19,13.69,1.37
2026-02-05,3,▲+1,Pharmaceutical,10.83,17.37,0.99
2026-02-05,4,▲+11,Utilities,5.6,13.32,0.74
2026-02-05,5,▼-3,Materials,18.0,46.38,0.73
2026-02-05,6,▲+8,Banks,9.81,23.13,0.66
2026-02-05,7,▼-2,Silver Miners,28.77,69.48,0.66
2026-02-05,8,▲+1,Industrials,6.67,19.13,0.52
2026-02-05,9,▲+3,Electric Energy Infrastructure,5.29,18.67,0.45
2026-02-05,10,▼-4,Metals & Mining,15.19,47.29,0.41
2026-02-05,11,▼-3,Semiconductors,9.75,32.56,0.3
2026-02-05,12,▼-2,Biotechnology,8.52,27.07,0.29
2026-02-05,13,▲+5,Mortgage REITs,3.22,15.64,0.22
2026-02-05,14,▲+5,Real Estate,2.24,13.08,0.14
2026-02-05,15,▼-8,Uranium,11.63,64.53,0.1
2026-02-05,16,▼-3,Clean Energy,6.02,33.7,0.1
2026-02-05,17,▼-1,Healthcare,4.11,15.39,0.09
2026-02-05,18,▲+6,Automotive,3.6,80.26,0.03
2026-02-05,19,▼-8,Telecom,1.66,15.61,-0.08
2026-02-05,20,▼-3,Nuclear Energy,2.32,40.51,-0.18
2026-02-05,21,─,Financials,1.85,16.21,-0.19
2026-02-05,22,▼-2,Consumer Discretionary,-5.56,38.28,-0.68
2026-02-05,23,▼-1,Technology,-4.27,19.44,-0.83
2026-02-05,24,▲+1,Leisure & Entertainment,-10.38,39.89,-0.86
2026-02-05,25,▲+1,Internet,-9.2,23.43,-1.24
2026-02-05,26,▲+1,Cloud Computing,-11.9,26.43,-1.37
2026-02-05,27,▼-4,Medical Devices,-5.59,15.99,-1.41
2026-02-05,28,─,Cryptocurrency,-28.91,52.43,-1.53
2026-02-05,29,─,Software,-18.92,24.34,-2.03
