date,rank,change,category,momentum_score,volatility_score,composite_score
2026-04-02,1,▲+1,건설,44.45,65.35,1.53
2026-04-02,2,▼-1,금융,17.31,47.32,1.38
2026-04-02,3,─,원자력,34.85,67.74,0.77
2026-04-02,4,▲+4,부동산/리츠,3.6,12.81,0.7
2026-04-02,5,▲+2,신재생에너지,28.44,58.26,0.64
2026-04-02,6,▼-1,전력/인프라,29.31,69.98,0.51
2026-04-02,7,▲+14,소비재,5.33,38.58,0.2
2026-04-02,8,▲+4,2차전지,20.53,59.13,0.2
2026-04-02,9,─,IT,20.75,63.69,0.15
2026-04-02,10,▲+3,자동차,19.03,58.99,-0.03
2026-04-02,11,▼-7,방산/우주항공,16.64,69.47,-0.08
2026-04-02,12,▼-2,AI,12.95,57.85,-0.12
2026-04-02,13,▲+7,운송,6.51,40.46,-0.14
2026-04-02,14,▲+3,게임,1.38,43.94,-0.15
2026-04-02,15,▼-9,반도체,19.81,69.79,-0.15
2026-04-02,16,▼-2,에너지/화학,8.36,53.16,-0.32
2026-04-02,17,▲+1,플랫폼,2.28,40.04,-0.33
2026-04-02,18,▼-3,철강/금속,8.11,55.55,-0.35
2026-04-02,19,▲+3,금,3.55,41.75,-0.56
2026-04-02,20,▼-4,조선/해운,-0.0,50.2,-0.57
2026-04-02,21,▼-2,로봇,7.7,62.56,-0.58
2026-04-02,22,▼-11,바이오/헬스케어,0.4,51.74,-0.6
2026-04-02,23,─,소프트웨어,-7.61,43.66,-1.04
2026-04-02,24,─,미디어/엔터,-13.38,42.62,-1.56
