date,rank,change,category,momentum_score,volatility_score,composite_score
2026-02-25,1,▲+1,Utilities,10.65,15.08,1.35
2026-02-25,2,▼-1,Energy,13.53,18.62,1.19
2026-02-25,3,─,Consumer Staples,10.36,15.07,1.11
2026-02-25,4,▲+4,Real Estate,6.57,13.16,0.88
2026-02-25,5,▲+1,Pharmaceutical,10.52,16.41,0.86
2026-02-25,6,▼-2,Industrials,11.14,19.2,0.78
2026-02-25,7,▼-2,Electric Energy Infrastructure,9.94,20.15,0.68
2026-02-25,8,▼-1,Materials,22.37,52.63,0.55
2026-02-25,9,─,Semiconductors,17.8,33.16,0.5
2026-02-25,10,─,Silver Miners,33.18,76.04,0.41
2026-02-25,11,▲+6,Biotechnology,9.83,26.43,0.16
2026-02-25,12,▲+3,Metals & Mining,18.42,51.08,0.14
2026-02-25,13,▼-2,Mortgage REITs,2.65,14.18,0.1
2026-02-25,14,▲+4,Healthcare,4.66,14.67,0.07
2026-02-25,15,▼-3,Clean Energy,9.36,36.08,-0.05
2026-02-25,16,▼-2,Banks,4.25,22.98,-0.08
2026-02-25,17,▼-1,Nuclear Energy,9.3,41.31,-0.08
2026-02-25,18,▼-5,Uranium,13.04,61.83,-0.23
2026-02-25,19,─,Automotive,-8.02,75.33,-0.54
2026-02-25,20,▲+1,Telecom,-0.03,15.73,-0.57
2026-02-25,21,▼-1,Financials,-0.13,20.9,-0.59
2026-02-25,22,─,Leisure & Entertainment,-6.35,52.11,-0.6
2026-02-25,23,▲+2,Medical Devices,-0.63,17.42,-0.62
2026-02-25,24,▼-1,Technology,-0.03,22.19,-0.63
2026-02-25,25,▲+1,Consumer Discretionary,-2.07,35.96,-0.91
2026-02-25,26,▼-2,Cloud Computing,-7.41,31.93,-1.12
2026-02-25,27,─,Cryptocurrency,-18.95,63.21,-1.26
2026-02-25,28,─,Software,-15.59,33.25,-1.68
2026-02-25,29,─,Internet,-10.61,24.06,-1.69
