date,rank,change,category,momentum_score,volatility_score,composite_score
2026-03-18,1,▲+1,건설,46.52,67.88,1.11
2026-03-18,2,▼-1,금융,21.22,54.87,0.9
2026-03-18,3,▲+3,원자력,49.32,78.63,0.85
2026-03-18,4,▼-1,전력/인프라,45.6,74.59,0.73
2026-03-18,5,▼-1,반도체,49.18,81.41,0.69
2026-03-18,6,▼-1,IT,41.48,70.25,0.6
2026-03-18,7,▲+2,신재생에너지,34.42,77.18,0.37
2026-03-18,8,▼-1,방산/우주항공,33.08,82.89,0.25
2026-03-18,9,▲+1,AI,29.63,66.36,0.21
2026-03-18,10,▲+1,자동차,29.77,74.34,0.09
2026-03-18,11,▼-3,금,13.44,32.63,-0.07
2026-03-18,12,▲+1,조선/해운,10.82,64.08,-0.27
2026-03-18,13,▼-1,에너지/화학,12.92,65.25,-0.36
2026-03-18,14,▲+2,로봇,19.62,77.67,-0.43
2026-03-18,15,▼-1,철강/금속,12.1,66.0,-0.44
2026-03-18,16,▲+1,2차전지,14.11,80.35,-0.52
2026-03-18,17,▲+3,부동산/리츠,2.44,18.44,-0.53
2026-03-18,18,▲+1,바이오/헬스케어,6.99,64.89,-0.56
2026-03-18,19,▼-4,운송,5.39,46.0,-0.67
2026-03-18,20,▼-2,플랫폼,3.83,46.7,-0.72
2026-03-18,21,▲+1,게임,0.17,45.65,-0.79
2026-03-18,22,▼-1,소비재,0.26,45.49,-0.98
2026-03-18,23,─,소프트웨어,-2.04,52.51,-0.98
2026-03-18,24,─,미디어/엔터,-6.59,47.45,-1.4
