date,rank,change,category,momentum_score,volatility_score,composite_score
2026-01-12,1,▲+5,방산/우주항공,40.77,48.67,1.2
2026-01-12,2,▼-1,IT,27.88,30.95,0.9
2026-01-12,3,▲+2,자동차,23.78,31.08,0.67
2026-01-12,4,─,AI,19.6,28.14,0.58
2026-01-12,5,▲+2,금융,4.49,24.27,0.58
2026-01-12,6,▼-4,전력/인프라,29.52,39.71,0.48
2026-01-12,7,▼-4,반도체,24.06,40.73,0.36
2026-01-12,8,▲+15,운송,7.26,21.07,0.14
2026-01-12,9,─,원자력,21.11,39.41,0.14
2026-01-12,10,▲+9,조선/해운,19.04,41.14,0.13
2026-01-12,11,▼-3,금,12.54,25.04,0.1
2026-01-12,12,▼-2,로봇,18.27,37.74,0.09
2026-01-12,13,▼-2,부동산/리츠,3.23,9.26,-0.1
2026-01-12,14,─,바이오/헬스케어,11.77,27.32,-0.12
2026-01-12,15,▼-2,건설,8.36,34.08,-0.14
2026-01-12,16,▲+4,플랫폼,0.78,14.31,-0.36
2026-01-12,17,▼-5,신재생에너지,8.55,34.17,-0.38
2026-01-12,18,▼-2,미디어/엔터,1.12,31.05,-0.52
2026-01-12,19,▼-2,소프트웨어,0.14,24.81,-0.64
2026-01-12,20,▲+1,에너지/화학,3.07,33.17,-0.65
2026-01-12,21,▼-6,철강/금속,0.28,39.69,-0.71
2026-01-12,22,▼-4,2차전지,3.28,41.84,-0.87
2026-01-12,23,▲+1,게임,-4.92,22.38,-1.01
2026-01-12,24,▼-2,소비재,-2.73,18.81,-1.05
