scan_datetime,rank,in_portfolio,ticker,name,market,current_price,take_profit_price,stop_loss_pct,take_profit_pct,hold_days,momentum,filter_mom,near_high,rs_rank,score,market_cap,close
2026-02-24 10:10:06,1,True,127120,제이에스링크,KOSDAQ,35950.0,50330.0,,40.0,30,479.3918918918918,110.90594345066359,100.0,99.28486293206198,0.7112430354213032,1198447124050.0,36550.0
2026-02-24 10:10:06,2,True,085910,네오티스,KOSDAQ,17690.0,24766.0,,40.0,30,442.31015298314577,231.47113594040968,100.0,98.96702423520064,0.7034966102616944,248039760400.0,17800.0
2026-02-24 10:10:06,3,True,241520,DSC인베스트먼트,KOSDAQ,18300.0,25620.0,,40.0,30,398.5779326364692,191.35220125786162,99.73089343379978,99.20540325784664,0.6946811080128604,500310000000.0,18530.0
2026-02-24 10:10:06,4,True,221800,유투바이오,KOSDAQ,21600.0,30239.999999999996,,40.0,30,331.5427797135114,244.77379095163803,100.0,99.60270162892331,0.6839394778273333,352107675400.0,22100.0
2026-02-24 10:10:06,5,True,089970,브이엠,KOSDAQ,35900.0,50260.0,,40.0,30,319.2282749675746,44.15322580645162,100.0,98.29161700437028,0.6786424559245074,872718096250.0,35750.0
2026-02-24 10:10:06,6,True,397030,에이프릴바이오,KOSDAQ,71600.0,100240.0,,40.0,30,275.8643840214837,85.45454545454545,100.0,97.85458879618594,0.6694360048842173,1666663496400.0,71400.0
2026-02-24 10:10:06,7,True,010170,대한광통신,KOSDAQ,4715.0,6601.0,,40.0,30,344.08634493740874,123.22738386308068,95.70230607966457,98.60945570123162,0.6670532586376912,602514537900.0,4565.0
2026-02-24 10:10:06,8,True,126340,비나텍,KOSDAQ,117100.0,163940.0,,40.0,30,329.7737370143398,131.55818540433924,96.3084495488105,98.37107667858562,0.666202178621346,790537319200.0,117400.0
2026-02-24 10:10:06,9,True,083650,비에이치아이,KOSDAQ,89600.0,125439.99999999999,,40.0,30,299.28050517222493,117.89600967351875,97.828447339848,97.97377830750894,0.6655440869681678,2788088187500.0,90100.0
2026-02-24 10:10:06,10,True,240810,원익IPS,KOSDAQ,115700.0,161980.0,,40.0,30,294.2742706294661,89.52536824877251,97.06621961441743,98.13269765593961,0.6619359902265262,5683915735800.0,115800.0
2026-02-24 10:10:06,11,True,445680,큐리옥스바이오시스템즈,KOSDAQ,111100.0,155540.0,,40.0,30,487.1084346664568,52.88461538461537,87.08920187793427,99.0067540723083,0.6609502667953812,1905437412900.0,111300.0
2026-02-24 10:10:06,12,True,098120,마이크로컨텍솔,KOSDAQ,29900.0,41860.0,,40.0,30,321.4059454191033,64.01535929786067,94.0251572327044,98.56972586412395,0.6560233389236526,248551703400.0,29900.0
2026-02-24 10:10:06,13,True,041920,메디아나,KOSDAQ,26350.0,36890.0,,40.0,30,335.80088069892764,388.09523809523813,93.01919720767889,98.80810488676997,0.6553067488998007,495642642950.0,26650.0
2026-02-24 10:10:06,14,True,093520,매커스,KOSDAQ,30150.0,42210.0,,40.0,30,177.69385233240655,37.72727272727272,100.0,95.62971791815653,0.6458015153661485,429141687600.0,30300.0
2026-02-24 10:10:06,15,True,115310,인포바인,KOSDAQ,95200.0,133280.0,,40.0,30,165.20934179721723,34.53237410071943,100.0,94.39809296781884,0.6406518510943762,298534560500.0,93500.0
2026-02-24 10:10:06,16,False,200470,에이팩트,KOSDAQ,8740.0,12236.0,,40.0,30,205.50844491684708,88.36206896551724,96.89578713968959,95.74890742947953,0.6390499062651191,370244692820.0,8740.0
2026-02-24 10:10:06,17,False,226950,올릭스,KOSDAQ,144700.0,202580.0,,40.0,30,296.42295275988323,8.383233532934131,91.29886506935688,97.45729042510925,0.6379780860584596,2923495058400.0,144800.0
2026-02-24 10:10:06,18,False,080580,오킨스전자,KOSDAQ,17460.0,24444.0,,40.0,30,149.36945368769872,111.23321123321124,99.42528735632183,95.27214938418751,0.6373492192313364,356054344800.0,17300.0
2026-02-24 10:10:06,19,False,077360,덕산하이메탈,KOSDAQ,13730.0,19222.0,,40.0,30,120.17488966471244,145.18388791593696,100.0,96.30512514898689,0.6364263547241491,636118028000.0,14000.0
2026-02-24 10:10:06,20,False,338840,와이바이오로직스,KOSDAQ,26600.0,37240.0,,40.0,30,236.44877127557857,14.224137931034475,94.13854351687388,96.58323400874056,0.6358809260918792,402219146500.0,26500.0
