date,rank,change,category,momentum_score,volatility_score,composite_score
2026-01-16,1,▲+1,IT,34.31,27.53,1.17
2026-01-16,2,▲+1,자동차,36.36,34.15,0.92
2026-01-16,3,▲+6,로봇,40.2,39.53,0.86
2026-01-16,4,▲+1,AI,24.69,25.64,0.75
2026-01-16,5,▼-4,방산/우주항공,40.21,48.49,0.71
2026-01-16,6,─,전력/인프라,36.73,37.36,0.67
2026-01-16,7,▼-3,금융,8.26,22.58,0.58
2026-01-16,8,▼-1,반도체,32.4,37.55,0.52
2026-01-16,9,▲+4,운송,13.46,21.64,0.32
2026-01-16,10,▲+2,원자력,27.51,38.19,0.21
2026-01-16,11,▲+4,건설,16.01,30.77,0.12
2026-01-16,12,▼-2,부동산/리츠,4.72,8.63,0.06
2026-01-16,13,▲+1,금,14.96,23.04,-0.04
2026-01-16,14,▲+3,신재생에너지,15.19,34.14,-0.16
2026-01-16,15,▼-4,조선/해운,16.62,41.45,-0.25
2026-01-16,16,▲+5,철강/금속,13.22,42.01,-0.3
2026-01-16,17,▲+2,소프트웨어,4.12,25.35,-0.54
2026-01-16,18,▼-10,바이오/헬스케어,7.34,27.35,-0.61
2026-01-16,19,▼-3,플랫폼,0.72,13.1,-0.63
2026-01-16,20,─,에너지/화학,3.67,33.14,-0.78
2026-01-16,21,▼-3,미디어/엔터,-0.63,30.44,-0.86
2026-01-16,22,▲+1,2차전지,4.02,43.06,-0.88
2026-01-16,23,▼-1,소비재,0.1,19.44,-0.9
2026-01-16,24,─,게임,-3.28,23.44,-1.06
