date,rank,change,category,momentum_score,volatility_score,composite_score
2026-01-28,1,▲+6,금,33.64,22.05,1.53
2026-01-28,2,─,IT,39.9,27.46,1.34
2026-01-28,3,▲+1,AI,30.1,26.93,0.83
2026-01-28,4,▼-1,로봇,53.07,46.67,0.72
2026-01-28,5,▲+1,건설,28.75,30.57,0.68
2026-01-28,6,▲+2,금융,17.91,25.27,0.5
2026-01-28,7,▲+5,반도체,40.39,39.56,0.42
2026-01-28,8,▼-7,자동차,40.34,43.76,0.35
2026-01-28,9,▲+2,전력/인프라,33.77,34.55,0.23
2026-01-28,10,▼-5,방산/우주항공,32.64,46.17,0.09
2026-01-28,11,▲+3,철강/금속,26.77,38.93,-0.03
2026-01-28,12,▲+3,신재생에너지,19.59,31.44,-0.03
2026-01-28,13,─,원자력,26.71,34.55,-0.06
2026-01-28,14,▲+4,2차전지,32.58,49.08,-0.16
2026-01-28,15,▼-6,부동산/리츠,5.22,7.42,-0.26
2026-01-28,16,▼-6,운송,12.42,22.17,-0.3
2026-01-28,17,─,에너지/화학,14.42,30.3,-0.53
2026-01-28,18,▲+4,바이오/헬스케어,18.72,38.07,-0.63
2026-01-28,19,▲+4,플랫폼,7.22,18.48,-0.7
2026-01-28,20,─,소프트웨어,10.23,27.45,-0.76
2026-01-28,21,▲+3,게임,9.48,30.59,-0.78
2026-01-28,22,▼-3,소비재,6.21,19.17,-0.85
2026-01-28,23,▼-7,조선/해운,11.23,38.83,-0.98
2026-01-28,24,▼-3,미디어/엔터,1.12,29.99,-1.42
