date,rank,change,category,momentum_score,volatility_score,composite_score
2026-03-10,1,─,Energy,11.8,17.13,1.86
2026-03-10,2,▲+3,Materials,16.27,45.48,0.91
2026-03-10,3,─,Industrials,7.8,19.45,0.83
2026-03-10,4,▲+16,Automotive,9.16,66.84,0.82
2026-03-10,5,▲+1,Silver Miners,24.09,64.73,0.82
2026-03-10,6,▲+7,Biotechnology,9.29,24.01,0.82
2026-03-10,7,▼-5,Utilities,4.88,15.38,0.81
2026-03-10,8,▼-4,Real Estate,3.14,11.77,0.61
2026-03-10,9,▼-2,Metals & Mining,15.48,45.29,0.54
2026-03-10,10,▼-2,Pharmaceutical,5.62,15.71,0.27
2026-03-10,11,▼-2,Semiconductors,7.13,34.57,0.22
2026-03-10,12,▲+2,Uranium,8.28,56.39,0.19
2026-03-10,13,▼-1,Nuclear Energy,3.96,37.31,0.14
2026-03-10,14,▲+2,Healthcare,2.76,15.73,0.13
2026-03-10,15,▼-5,Mortgage REITs,1.33,12.43,0.08
2026-03-10,16,▲+2,Clean Energy,3.12,34.95,-0.07
2026-03-10,17,▼-6,Consumer Staples,2.18,17.64,-0.09
2026-03-10,18,▼-1,Telecom,-0.58,13.31,-0.19
2026-03-10,19,─,Technology,-1.62,20.08,-0.31
2026-03-10,20,▼-5,Electric Energy Infrastructure,0.29,21.05,-0.38
2026-03-10,21,▲+4,Software,-7.71,29.78,-0.47
2026-03-10,22,─,Cryptocurrency,-13.07,52.55,-0.52
2026-03-10,23,▲+1,Cloud Computing,-7.18,27.79,-0.75
2026-03-10,24,▲+3,Consumer Discretionary,-9.28,33.44,-0.99
2026-03-10,25,▼-2,Leisure & Entertainment,-17.47,50.41,-1.09
2026-03-10,26,▼-5,Medical Devices,-5.39,18.61,-1.09
2026-03-10,27,▲+2,Internet,-9.52,24.21,-1.19
2026-03-10,28,▼-2,Banks,-7.12,25.76,-1.36
2026-03-10,29,▼-1,Financials,-7.51,21.38,-1.44
