구분,티커,종목명,현재가,신호가,신호일,매도예정,모멘텀(%),패턴,상태,오늘고가,손절가,익절가,손익률(%)
매수,053610.KS,프로텍,61700.0,59100.0,2026-03-25,2026-05-15,154.88,Rect Bottom,,0.0,44854.49341578565,105366.71022931323,4.4
매수,166090.KS,하나머티리얼즈,64800.0,64000.0,2026-03-05,2026-04-25,152.93,Rect Bottom,,0.0,48852.86803145536,114759.20465818232,1.25
매수,083650.KS,비에이치아이,104600.0,93500.0,2026-03-09,2026-04-29,146.41,Triple Bottom,,0.0,76914.18806142821,180677.4382862454,11.87
매수,033240.KS,자화전자,37850.0,44250.0,2026-03-11,2026-05-01,146.26,Rect Bottom,,0.0,31805.25262464541,74713.02386600412,-14.46
매수,003160.KS,디아이,37800.0,36600.0,2026-03-18,2026-05-08,142.24,Rect Bottom,,0.0,,,3.28
매수,037460.KS,삼지전자,27000.0,23850.0,2026-03-25,2026-05-15,141.72,Rect Bottom,,0.0,19628.384476924028,46108.60901444826,13.21
매수,105840.KS,우진,27200.0,28250.0,2026-03-20,2026-05-10,139.23,Rect Bottom,,0.0,,,-3.72
매수,007660.KS,이수페타시스,119900.0,127600.0,2026-03-19,2026-05-09,138.37,Rect Bottom,,0.0,,,-6.03
매수,064760.KS,티씨케이,240000.0,236500.0,2026-03-16,2026-05-06,133.73,Triple Bottom,,0.0,181744.3007122595,426931.56494859495,1.48
매수,101490.KS,에스앤에스텍,92900.0,94900.0,2026-03-03,2026-04-23,131.8,Triple Bottom,,0.0,67536.18214467564,158647.7695348979,-2.11
매수,178320.KS,서진시스템,48850.0,46650.0,2026-03-20,2026-05-10,130.97,Rect Bottom,,0.0,33804.439932480265,79409.27108043866,4.72
매수,237690.KS,에스티팜,160200.0,160600.0,2026-03-09,2026-04-29,106.18,Rect Bottom,,0.0,123949.61308576098,291167.32729494176,-0.25
매수,047810.KS,한국항공우주,183800.0,197600.0,2026-03-17,2026-05-07,101.54,Triple Bottom,,0.0,,,-6.98
매수,000720.KS,현대건설,158400.0,164700.0,2026-03-18,2026-05-08,101.02,Rect Bottom,,0.0,,,-3.83
매수,045100.KS,한양이엔지,34200.0,34050.0,2026-03-25,2026-05-15,96.07,Rect Bottom,,0.0,24862.6203374371,58404.238084967794,0.44
매수,253590.KS,네오셈,17920.0,18770.0,2026-03-11,2026-05-01,89.83,Rect Bottom,,0.0,14343.26021221152,33693.43910574311,-4.53
매수후보,160980.KS,싸이맥스,24750.0,24000.0,2026-03-25,2026-05-15,89.08,Rect Bottom,,0.0,17992.68577051369,42266.2249299109,3.12
매수후보,039200.KS,오스코텍,53900.0,56600.0,2026-03-16,2026-05-06,88.13,Triple Bottom,,0.0,42673.56180723853,100243.5314499301,-4.77
매수후보,281820.KS,케이씨텍,49800.0,51000.0,2026-03-18,2026-05-08,84.49,Rect Bottom,,0.0,,,-2.35
매수후보,267270.KS,HD현대건설기계,136100.0,127920.0,2026-03-20,2026-05-10,79.07,Inv H&S,,0.0,,,6.39
매도,047050.KS,포스코인터내셔널,75600.0,77900.0,2026-03-25,,59.09,H&S,,0.0,,,-2.95
매도,090430.KS,아모레퍼시픽,136600.0,214771.4285714291,2026-03-25,,4.12,H&S,,0.0,,,-36.4
매도,229640.KS,LS에코에너지,44500.0,46420.0,2026-03-25,,31.03,H&S,,0.0,,,-4.14
매도,033500.KS,동성화인텍,24400.0,24800.0,2026-03-25,,-4.34,Triple Top,,0.0,,,-1.61
매도,094800.KS,맵스리얼티1,6800.0,6816.0,2026-03-25,,65.62,H&S,,0.0,,,-0.23
매도,015860.KS,일진홀딩스,7310.0,7832.352941176476,2026-03-25,,41.94,H&S,,0.0,,,-6.67
매도,033920.KS,무학,9000.0,9148.510602678572,2026-03-25,,22.13,H&S,,0.0,,,-1.62
매도,029780.KS,삼성카드,56200.0,57300.0,2026-03-24,,13.54,Rect Top,,0.0,,,-1.92
매도,012030.KS,DB,1736.0,1730.818181818182,2026-03-24,,21.57,H&S,,0.0,,,0.3
매도,329180.KS,HD현대중공업,517000.0,511000.0,2026-03-23,,23.39,Rect Top,,0.0,,,1.17
매도,068270.KS,셀트리온,203000.0,193355.55555555562,2026-03-23,,27.49,H&S,,0.0,,,4.99
매도,042700.KS,한미반도체,299000.0,326125.0,2026-03-23,,191.47,H&S,,0.0,,,-8.32
매도,096770.KS,SK이노베이션,113900.0,109000.0,2026-03-23,,16.46,Rect Top,,0.0,,,4.5
매도,003550.KS,LG,89000.0,87900.0,2026-03-23,,13.12,Triple Top,,0.0,,,1.25
매도,352820.KS,하이브,304500.0,302143.4821428573,2026-03-23,,-0.35,H&S,,0.0,,,0.78
매도,039490.KS,키움증권,432500.0,564000.0,2026-03-23,,96.86,H&S,,0.0,,,-23.32
매도,000880.KS,한화,116300.0,113392.85714285714,2026-03-23,,23.2,H&S,,0.0,,,2.56
매도,214370.KS,케어젠,98200.0,106500.0,2026-03-23,,201.23,Rect Top,,0.0,,,-7.79
매도,111770.KS,영원무역,81800.0,80200.0,2026-03-23,,32.36,Triple Top,,0.0,,,2.0
매도,068760.KS,셀트리온제약,58900.0,57554.7890625,2026-03-23,,21.4,Triple Top,,0.0,,,2.34
매도,000155.KS,두산우,515000.0,489285.7142857136,2026-03-23,,30.88,H&S,,0.0,,,5.26
매도,069960.KS,현대백화점,86700.0,84400.0,2026-03-23,,15.65,Triple Top,,0.0,,,2.73
매도,280360.KS,롯데웰푸드,114600.0,109325.0,2026-03-23,,-0.78,H&S,,0.0,,,4.83
매도,00088K.KS,한화3우B,46900.0,45100.0,2026-03-23,,19.64,Rect Top,,0.0,,,3.99
매도,358570.KS,지아이이노베이션,13800.0,13020.0,2026-03-23,,-36.55,Triple Top,,0.0,,,5.99
매도,102710.KS,이엔에프테크놀로지,54200.0,51100.0,2026-03-23,,40.5,Triple Top,,0.0,,,6.07
매도,214320.KS,이노션,18450.0,18590.0,2026-03-23,,-7.98,H&S,,0.0,,,-0.75
매도,000640.KS,동아쏘시오홀딩스,99800.0,100750.4560546875,2026-03-23,,-6.34,H&S,,0.0,,,-0.94
매도,093320.KS,케이아이엔엑스,107500.0,99400.0,2026-03-23,,10.26,Rect Top,,0.0,,,8.15
매도,101730.KS,위메이드맥스,5120.0,5000.0,2026-03-23,,-36.56,Rect Top,,0.0,,,2.4
매도,037460.KS,삼지전자,27000.0,24106.25,2026-03-23,,141.72,H&S,,0.0,,,12.0
매도,206640.KS,바디텍메드,12140.0,11340.0,2026-03-23,,-13.78,Triple Top,,0.0,,,7.05
매도,081660.KS,미스토홀딩스,42200.0,47000.0,2026-03-19,,22.84,Rect Top,,0.0,,,-10.21
매도,290650.KS,엘앤씨바이오,73700.0,75800.0,2026-03-19,,164.84,Rect Top,,0.0,,,-2.77
매도,009160.KS,SIMPAC,4790.0,4800.0,2026-03-19,,-51.28,Triple Top,,0.0,,,-0.21
매도,003350.KS,한국화장품제조,45200.0,45200.0,2026-03-19,,-17.61,Triple Top,,0.0,,,0.0
매도,032620.KS,유비케어,4030.0,4886.666666666657,2026-03-18,,3.73,H&S,,0.0,,,-17.53
매도,082270.KS,젬백스,41450.0,38000.0,2026-03-16,,-32.6,Triple Top,,0.0,,,9.08
매도,051910.KS,LG화학,317000.0,300000.0,2026-03-13,,51.67,Rect Top,,0.0,,,5.67
매도,064350.KS,현대로템,190400.0,200000.0,2026-03-13,,-5.27,Triple Top,,0.0,,,-4.8
매도,011170.KS,롯데케미칼,79300.0,71200.0,2026-03-13,,36.37,Rect Top,,0.0,,,11.38
매도,145020.KS,휴젤,258000.0,243500.0,2026-03-13,,-31.66,Triple Top,,0.0,,,5.95
매도,105630.KS,한세실업,12220.0,12290.0,2026-03-13,,16.94,Rect Top,,0.0,,,-0.57
매도,103140.KS,풍산,97300.0,107400.0,2026-03-11,,-28.67,Triple Top,,0.0,,,-9.4
매도,336370.KS,솔루스첨단소재,9800.0,10433.75,2026-03-11,,17.1,H&S,,0.0,,,-6.07
매도,088260.KS,이리츠코크렙,4795.0,4840.7692307692305,2026-03-11,,12.44,H&S,,0.0,,,-0.95
매도,039200.KS,오스코텍,53900.0,50300.0,2026-03-10,,88.13,Triple Top,,0.0,,,7.16
매도,161890.KS,한국콜마,79600.0,67300.0,2026-03-09,,-9.95,Triple Top,,0.0,,,18.28
매도,00104K.KS,CJ4우(전환),182800.0,150800.0,2026-03-09,,40.18,Triple Top,,0.0,,,21.22
매도,029460.KS,케이씨,33800.0,30987.724609375,2026-03-09,,44.82,Triple Top,,0.0,,,9.08
매도,005710.KS,대원산업,13490.0,12720.0,2026-03-09,,26.42,Triple Top,,0.0,,,6.05
매도,039570.KS,HDC랩스,8590.0,8090.0,2026-03-09,,-6.63,Triple Top,,0.0,,,6.18
매도,234690.KS,녹십자웰빙,14610.0,9320.0,2026-03-09,,48.32,Triple Top,,0.0,,,56.76
매도,006650.KS,대한유화,136000.0,129100.0,2026-03-06,,65.3,Triple Top,,0.0,,,5.34
매도,035720.KS,카카오,48925.0,56121.359375,2026-03-05,,-19.55,Triple Top,,0.0,,,-12.82
매도,326030.KS,SK바이오팜,97100.0,108500.0,2026-03-05,,5.66,Triple Top,,0.0,,,-10.51
매도,064400.KS,LG씨엔에스,62500.0,67500.0,2026-03-05,,-15.89,Triple Top,,0.0,,,-7.41
매도,022100.KS,포스코DX,31550.0,37550.0,2026-03-05,,33.97,Triple Top,,0.0,,,-15.98
매도,041510.KS,에스엠,93500.0,105400.0,2026-03-05,,-31.1,Triple Top,,0.0,,,-11.29
매도,298020.KS,효성티앤씨,383000.0,378000.0,2026-03-05,,59.44,Triple Top,,0.0,,,1.32
매도,137400.KS,피엔티,49600.0,48100.0,2026-03-05,,55.31,Triple Top,,0.0,,,3.12
매도,122870.KS,와이지엔터테인먼트,56300.0,69800.0,2026-03-05,,-38.94,Triple Top,,0.0,,,-19.34
매도,075580.KS,세진중공업,17470.0,17770.0,2026-03-05,,54.06,Triple Top,,0.0,,,-1.69
매도,079900.KS,전진건설로봇,55500.0,55357.65625,2026-03-05,,-0.44,Triple Top,,0.0,,,0.26
매도,053030.KS,바이넥스,12010.0,14690.0,2026-03-05,,-25.4,Triple Top,,0.0,,,-18.24
매도,294570.KS,쿠콘,29800.0,31800.0,2026-03-05,,13.7,Triple Top,,0.0,,,-6.29
매도,126600.KS,BGF에코머티리얼즈,3680.0,3801.51123046875,2026-03-05,,26.34,Triple Top,,0.0,,,-3.2
매도,034020.KS,두산에너빌리티,102600.0,86200.0,2026-03-04,,55.93,Triple Top,,0.0,,,19.03
매도,028260.KS,삼성물산,289000.0,289500.0,2026-03-04,,84.13,Triple Top,,0.0,,,-0.17
매도,042660.KS,한화오션,123900.0,129700.0,2026-03-04,,56.05,Triple Top,,0.0,,,-4.47
매도,010140.KS,삼성중공업,26750.0,23800.0,2026-03-04,,65.53,Triple Top,,0.0,,,12.39
매도,000810.KS,삼성화재,488500.0,470000.0,2026-03-04,,12.3,Triple Top,,0.0,,,3.94
매도,196170.KS,알테오젠,359000.0,361000.0,2026-03-04,,-6.67,Rect Top,,0.0,,,-0.55
매도,047810.KS,한국항공우주,183800.0,160000.0,2026-03-04,,101.54,Triple Top,,0.0,,,14.88
매도,018260.KS,삼성에스디에스,159100.0,165500.0,2026-03-04,,-6.44,Triple Top,,0.0,,,-3.87
매도,259960.KS,크래프톤,240500.0,227567.359375,2026-03-04,,-32.35,Triple Top,,0.0,,,5.68
매도,298380.KS,에이비엘바이오,172600.0,177100.0,2026-03-04,,163.51,Rect Top,,0.0,,,-2.54
매도,000100.KS,유한양행,98700.0,104045.09375,2026-03-04,,-4.22,Triple Top,,0.0,,,-5.14
매도,028300.KS,HLB,51100.0,51283.33333333334,2026-03-04,,4.07,H&S,,0.0,,,-0.36
매도,241560.KS,두산밥캣,61500.0,57700.0,2026-03-04,,4.46,Triple Top,,0.0,,,6.59
매도,088980.KS,맥쿼리인프라,11470.0,11140.0,2026-03-04,,3.33,Triple Top,,0.0,,,2.96
매도,021240.KS,코웨이,73900.0,75300.0,2026-03-04,,-23.42,Triple Top,,0.0,,,-1.86
매도,062040.KS,산일전기,165500.0,136200.0,2026-03-04,,86.58,Triple Top,,0.0,,,21.51
매도,251270.KS,넷마블,51400.0,47759.82421875,2026-03-04,,-13.29,Triple Top,,0.0,,,7.62
매도,036460.KS,한국가스공사,35950.0,38100.0,2026-03-04,,-7.15,Triple Top,,0.0,,,-5.64
매도,011780.KS,금호석유화학,129400.0,121733.74573863635,2026-03-04,,17.47,H&S,,0.0,,,6.3
매도,097950.KS,CJ제일제당,218500.0,206082.0,2026-03-04,,-10.61,Triple Top,,0.0,,,6.03
매도,347850.KS,디앤디파마텍,79100.0,77500.0,2026-03-04,,-35.53,Rect Top,,0.0,,,2.06
매도,051600.KS,한전KPS,63000.0,54300.0,2026-03-04,,4.65,Triple Top,,0.0,,,16.02
매도,026960.KS,동서,27250.0,25150.0,2026-03-04,,0.8,Rect Top,,0.0,,,8.35
매도,064760.KS,티씨케이,240000.0,204500.0,2026-03-04,,133.73,Triple Top,,0.0,,,17.36
매도,071970.KS,HD현대마린엔진,77600.0,79900.0,2026-03-04,,54.89,Triple Top,,0.0,,,-2.88
매도,008930.KS,한미사이언스,37850.0,36250.0,2026-03-04,,-15.13,Triple Top,,0.0,,,4.41
매도,204320.KS,HL만도,52300.0,58000.0,2026-03-04,,55.19,Triple Top,,0.0,,,-9.83
매도,257720.KS,실리콘투,38200.0,37900.0,2026-03-04,,-31.54,Triple Top,,0.0,,,0.79
매도,030000.KS,제일기획,20050.0,20600.0,2026-03-04,,5.0,Triple Top,,0.0,,,-2.67
매도,004800.KS,효성,154900.0,137300.0,2026-03-04,,118.35,Triple Top,,0.0,,,12.82
매도,018670.KS,SK가스,245000.0,221500.0,2026-03-04,,-0.66,Triple Top,,0.0,,,10.61
매도,192820.KS,코스맥스,195100.0,162300.0,2026-03-04,,-28.53,Triple Top,,0.0,,,20.21
매도,101490.KS,에스앤에스텍,92900.0,83200.0,2026-03-04,,131.8,Triple Top,,0.0,,,11.66
매도,069620.KS,대웅제약,159000.0,160700.0,2026-03-04,,11.34,Triple Top,,0.0,,,-1.06
매도,361610.KS,SK아이이테크놀로지,22000.0,23400.0,2026-03-04,,-19.85,Triple Top,,0.0,,,-5.98
매도,007070.KS,GS리테일,20700.0,20268.9375,2026-03-04,,27.89,Triple Top,,0.0,,,2.13
매도,008770.KS,호텔신라,42700.0,44300.0,2026-03-04,,-17.09,Triple Top,,0.0,,,-3.61
매도,006280.KS,녹십자,148800.0,150900.0,2026-03-04,,18.1,Triple Top,,0.0,,,-1.39
매도,060370.KS,LS마린솔루션,29900.0,27300.0,2026-03-04,,-4.93,Rect Top,,0.0,,,9.52
매도,003570.KS,SNT다이내믹스,50300.0,49150.0,2026-03-04,,-5.69,Rect Top,,0.0,,,2.34
매도,007310.KS,오뚜기,370500.0,374000.0,2026-03-04,,-5.24,Triple Top,,0.0,,,-0.94
매도,195940.KS,HK이노엔,52900.0,45650.0,2026-03-04,,24.62,Triple Top,,0.0,,,15.88
매도,035760.KS,CJ ENM,60200.0,61600.0,2026-03-04,,-20.26,Triple Top,,0.0,,,-2.27
매도,300720.KS,한일시멘트,17020.0,16431.140625,2026-03-04,,-2.6,Triple Top,,0.0,,,3.58
매도,095610.KS,테스,68700.0,64200.0,2026-03-04,,176.32,Triple Top,,0.0,,,7.01
매도,185750.KS,종근당,89700.0,81818.71875,2026-03-04,,8.19,Triple Top,,0.0,,,9.63
매도,213420.KS,덕산네오룩스,52200.0,34100.0,2026-03-04,,47.04,Triple Top,,0.0,,,53.08
매도,166090.KS,하나머티리얼즈,64800.0,58900.0,2026-03-04,,152.93,Triple Top,,0.0,,,10.02
매도,096530.KS,씨젠,22750.0,23400.0,2026-03-04,,-30.7,Triple Top,,0.0,,,-2.78
매도,036540.KS,SFA반도체,7110.0,6890.0,2026-03-04,,125.71,Triple Top,,0.0,,,3.19
매도,005300.KS,롯데칠성,119500.0,124800.0,2026-03-04,,0.5,Rect Top,,0.0,,,-4.25
매도,006120.KS,SK디스커버리,59400.0,52000.0,2026-03-04,,4.61,Triple Top,,0.0,,,14.23
매도,192080.KS,더블유게임즈,50200.0,49905.1875,2026-03-04,,-10.94,Triple Top,,0.0,,,0.59
매도,036830.KS,솔브레인홀딩스,51500.0,48600.0,2026-03-04,,28.27,Triple Top,,0.0,,,5.97
매도,100840.KS,SNT에너지,48350.0,36050.0,2026-03-04,,21.05,Triple Top,,0.0,,,34.12
매도,328130.KS,루닛,35100.0,37700.0,2026-03-04,,-33.77,Rect Top,,0.0,,,-6.9
매도,009240.KS,한샘,43400.0,42300.0,2026-03-04,,-3.45,Triple Top,,0.0,,,2.6
매도,030190.KS,NICE평가정보,17060.0,16210.0,2026-03-04,,2.34,Triple Top,,0.0,,,5.24
매도,044490.KS,태웅,46450.0,28700.0,2026-03-04,,42.27,Triple Top,,0.0,,,61.85
매도,249420.KS,일동제약,31100.0,35800.0,2026-03-04,,146.43,Triple Top,,0.0,,,-13.13
매도,161580.KS,필옵틱스,40500.0,41400.0,2026-03-04,,6.16,Triple Top,,0.0,,,-2.17
매도,066575.KS,LG전자우,52600.0,52740.0,2026-03-04,,45.19,H&S,,0.0,,,-0.27
매도,032190.KS,다우데이타,25000.0,23400.0,2026-03-04,,46.46,Triple Top,,0.0,,,6.84
매도,064960.KS,SNT모티브,34550.0,32000.0,2026-03-04,,13.21,Rect Top,,0.0,,,7.97
매도,004490.KS,세방전지,61400.0,62100.0,2026-03-04,,-5.57,Triple Top,,0.0,,,-1.13
매도,108320.KS,LX세미콘,51500.0,48807.62890625,2026-03-04,,-19.82,Triple Top,,0.0,,,5.52
매도,090460.KS,비에이치,22950.0,15930.0,2026-03-04,,87.45,Rect Top,,0.0,,,44.07
매도,093370.KS,후성,7330.0,7280.0,2026-03-04,,53.51,Triple Top,,0.0,,,0.69
매도,069260.KS,TKG휴켐스,18610.0,18577.00390625,2026-03-04,,18.23,Triple Top,,0.0,,,0.18
매도,121600.KS,나노신소재,63100.0,64100.0,2026-03-04,,26.55,Triple Top,,0.0,,,-1.56
매도,014820.KS,동원시스템즈,26400.0,24150.0,2026-03-04,,-14.51,Triple Top,,0.0,,,9.32
매도,007700.KS,F&F홀딩스,19280.0,18300.0,2026-03-04,,-10.7,Triple Top,,0.0,,,5.36
매도,001680.KS,대상,21050.0,21300.0,2026-03-04,,-3.0,Triple Top,,0.0,,,-1.17
매도,005180.KS,빙그레,74500.0,74900.0,2026-03-04,,-10.67,Triple Top,,0.0,,,-0.53
매도,067160.KS,SOOP,61300.0,66600.0,2026-03-04,,-28.99,Triple Top,,0.0,,,-7.96
매도,042000.KS,카페24,29250.0,30050.0,2026-03-04,,-39.5,Triple Top,,0.0,,,-2.66
매도,293940.KS,신한알파리츠,5700.0,5530.0,2026-03-04,,4.66,Triple Top,,0.0,,,3.07
매도,053800.KS,안랩,62800.0,61300.0,2026-03-04,,-6.12,Triple Top,,0.0,,,2.45
매도,348370.KS,엔켐,38900.0,60600.0,2026-03-04,,-31.75,Rect Top,,0.0,,,-35.81
매도,025980.KS,아난티,7050.0,7650.0,2026-03-04,,-32.08,Triple Top,,0.0,,,-7.84
매도,005250.KS,녹십자홀딩스,14170.0,14450.0,2026-03-04,,-11.49,Rect Top,,0.0,,,-1.94
매도,039130.KS,하나투어,42250.0,44900.0,2026-03-04,,-20.37,Triple Top,,0.0,,,-5.9
매도,002840.KS,미원상사,135700.0,135300.0,2026-03-04,,-18.28,Triple Top,,0.0,,,0.3
매도,094170.KS,동운아나텍,29600.0,26700.0,2026-03-04,,67.51,Rect Top,,0.0,,,10.86
매도,098070.KS,한텍,49650.0,34750.0,2026-03-04,,40.06,Triple Top,,0.0,,,42.88
매도,002030.KS,아세아,275500.0,279500.0,2026-03-04,,-10.54,Triple Top,,0.0,,,-1.43
매도,278280.KS,천보,48650.0,47700.0,2026-03-04,,24.11,Rect Top,,0.0,,,1.99
매도,119850.KS,지엔씨에너지,35700.0,34350.0,2026-03-04,,-0.37,Triple Top,,0.0,,,3.93
매도,005420.KS,코스모화학,15140.0,13420.0,2026-03-04,,2.51,Rect Top,,0.0,,,12.82
매도,095660.KS,네오위즈,25200.0,24300.0,2026-03-04,,0.0,Triple Top,,0.0,,,3.7
매도,005810.KS,풍산홀딩스,36550.0,36900.0,2026-03-04,,-19.76,Triple Top,,0.0,,,-0.95
매도,083450.KS,GST,29550.0,27100.0,2026-03-04,,53.9,Triple Top,,0.0,,,9.04
매도,025320.KS,시노펙스,6110.0,5523.8095703125,2026-03-04,,-14.57,Rect Top,,0.0,,,10.61
매도,064260.KS,다날,6760.0,6550.0,2026-03-04,,19.43,Triple Top,,0.0,,,3.21
매도,047920.KS,HLB제약,15830.0,14300.0,2026-03-04,,-8.02,Triple Top,,0.0,,,10.7
매도,192650.KS,드림텍,7180.0,6486.732421875,2026-03-04,,21.18,Triple Top,,0.0,,,10.69
매도,006220.KS,제주은행,13120.0,14170.0,2026-03-04,,-14.3,Triple Top,,0.0,,,-7.41
매도,215200.KS,메가스터디교육,47900.0,41800.0,2026-03-04,,1.52,Triple Top,,0.0,,,14.59
매도,089010.KS,켐트로닉스,30200.0,32400.0,2026-03-04,,31.02,Triple Top,,0.0,,,-6.79
매도,101930.KS,인화정공,52000.0,40350.0,2026-03-04,,48.63,Triple Top,,0.0,,,28.87
매도,338840.KS,와이바이오로직스,32050.0,22000.0,2026-03-04,,247.99,Triple Top,,0.0,,,45.68
매도,004700.KS,조광피혁,69100.0,65400.0,2026-03-04,,11.45,Triple Top,,0.0,,,5.66
매도,357120.KS,코람코라이프인프라리츠,4590.0,4385.0,2026-03-04,,7.7,Triple Top,,0.0,,,4.68
매도,183190.KS,아세아시멘트,11840.0,11510.0,2026-03-04,,-6.1,Triple Top,,0.0,,,2.87
매도,031430.KS,신세계인터내셔날,12320.0,11720.0,2026-03-04,,-2.99,Triple Top,,0.0,,,5.12
매도,005610.KS,SPC삼립,51000.0,49900.0,2026-03-04,,-7.78,Triple Top,,0.0,,,2.2
매도,016800.KS,퍼시스,38200.0,41641.4140625,2026-03-04,,-11.39,Triple Top,,0.0,,,-8.26
매도,194480.KS,데브시스터즈,40300.0,35650.0,2026-03-04,,-3.01,Triple Top,,0.0,,,13.04
매도,060980.KS,HL홀딩스,45950.0,44400.0,2026-03-04,,13.18,Triple Top,,0.0,,,3.49
매도,117730.KS,티로보틱스,19320.0,22500.0,2026-03-04,,59.14,Triple Top,,0.0,,,-14.13
매도,200670.KS,휴메딕스,36350.0,38900.0,2026-03-04,,-33.23,Triple Top,,0.0,,,-6.56
매도,200880.KS,서연이화,14100.0,14830.0,2026-03-04,,16.34,Triple Top,,0.0,,,-4.92
매도,144510.KS,지씨셀,24250.0,24350.0,2026-03-04,,17.72,Triple Top,,0.0,,,-0.41
매도,314930.KS,바이오다인,12940.0,11730.0,2026-03-04,,-13.73,Triple Top,,0.0,,,10.32
매도,079940.KS,가비아,27150.0,29875.8203125,2026-03-04,,0.62,Triple Top,,0.0,,,-9.12
매도,036890.KS,진성티이씨,16610.0,13410.0,2026-03-04,,50.48,H&S,,0.0,,,23.86
매도,200470.KS,에이팩트,8520.0,6880.0,2026-03-04,,255.74,Triple Top,,0.0,,,23.84
매도,058970.KS,엠로,29300.0,38650.0,2026-03-04,,-44.51,Triple Top,,0.0,,,-24.19
매도,001390.KS,KG케미칼,5300.0,4825.0,2026-03-04,,15.22,Triple Top,,0.0,,,9.84
매도,094360.KS,칩스앤미디어,17270.0,17230.0,2026-03-04,,2.7,Triple Top,,0.0,,,0.23
매도,286940.KS,롯데이노베이트,21800.0,21150.0,2026-03-04,,-8.02,Triple Top,,0.0,,,3.07
매도,002710.KS,TCC스틸,13550.0,13050.0,2026-03-04,,-15.64,Rect Top,,0.0,,,3.83
매도,084690.KS,대상홀딩스,9490.0,9250.0,2026-03-04,,-8.84,Triple Top,,0.0,,,2.59
매도,017860.KS,DS단석,19200.0,18720.0,2026-03-04,,-23.61,Triple Top,,0.0,,,2.56
매도,272450.KS,진에어,6420.0,6570.0,2026-03-04,,-32.06,Triple Top,,0.0,,,-2.28
매도,094480.KS,갤럭시아머니트리,8640.0,8765.455078125,2026-03-04,,-28.23,Triple Top,,0.0,,,-1.43
매도,024720.KS,콜마홀딩스,9350.0,9200.0,2026-03-04,,-47.07,Triple Top,,0.0,,,1.63
매도,003520.KS,영진약품,1778.0,1854.0,2026-03-04,,-19.55,Triple Top,,0.0,,,-4.1
매도,003920.KS,남양유업,52300.0,47200.0,2026-03-04,,-15.27,Triple Top,,0.0,,,10.81
매도,088800.KS,에이스테크,4215.0,2800.0,2026-03-04,,61.19,Rect Top,,0.0,,,50.54
