date,rank,change,category,momentum_score,volatility_score,composite_score
2026-02-20,1,─,금융,56.33,41.16,2.16
2026-02-20,2,─,건설,41.77,37.57,0.9
2026-02-20,3,─,IT,48.8,41.94,0.75
2026-02-20,4,▲+3,플랫폼,20.24,26.26,0.49
2026-02-20,5,─,AI,38.62,39.45,0.42
2026-02-20,6,─,반도체,51.55,52.94,0.42
2026-02-20,7,▲+2,전력/인프라,48.41,49.62,0.36
2026-02-20,8,▲+2,신재생에너지,42.79,50.55,0.35
2026-02-20,9,▼-1,운송,19.23,24.2,0.22
2026-02-20,10,▲+1,원자력,42.25,48.52,0.15
2026-02-20,11,▲+4,에너지/화학,27.34,38.65,0.05
2026-02-20,12,▼-8,소비재,15.12,26.17,0.01
2026-02-20,13,▲+3,2차전지,32.02,55.85,-0.28
2026-02-20,14,▼-2,자동차,34.59,39.73,-0.37
2026-02-20,15,▲+2,철강/금속,25.18,44.13,-0.5
2026-02-20,16,▼-2,로봇,37.65,45.95,-0.57
2026-02-20,17,▲+4,바이오/헬스케어,18.36,43.19,-0.59
2026-02-20,18,▼-5,부동산/리츠,4.66,8.18,-0.59
2026-02-20,19,─,방산/우주항공,31.33,53.26,-0.65
2026-02-20,20,▲+2,게임,9.85,32.28,-0.66
2026-02-20,21,▼-3,미디어/엔터,9.59,32.93,-0.69
2026-02-20,22,▲+1,소프트웨어,6.76,30.51,-1.07
2026-02-20,23,▼-3,금,18.42,56.43,-1.09
2026-02-20,24,─,조선/해운,10.47,40.44,-1.24
