date,rank,change,category,momentum_score,volatility_score,composite_score
2026-03-10,1,─,금융,25.33,56.59,1.33
2026-03-10,2,▲+4,반도체,51.7,82.83,0.79
2026-03-10,3,▼-1,건설,36.42,66.5,0.76
2026-03-10,4,─,IT,39.78,71.24,0.55
2026-03-10,5,▲+3,원자력,40.09,79.69,0.54
2026-03-10,6,▼-1,전력/인프라,41.14,76.06,0.52
2026-03-10,7,─,방산/우주항공,38.71,84.26,0.5
2026-03-10,8,▲+3,신재생에너지,30.38,76.67,0.27
2026-03-10,9,▲+3,AI,28.52,67.38,0.18
2026-03-10,10,▲+10,금,17.22,34.13,0.08
2026-03-10,11,▼-2,자동차,25.85,75.2,-0.01
2026-03-10,12,▼-2,에너지/화학,14.68,64.32,-0.2
2026-03-10,13,─,철강/금속,12.91,66.64,-0.43
2026-03-10,14,▼-11,운송,6.4,46.86,-0.46
2026-03-10,15,▲+2,로봇,20.45,79.61,-0.5
2026-03-10,16,▲+2,2차전지,15.31,81.33,-0.5
2026-03-10,17,▲+7,게임,1.63,44.1,-0.64
2026-03-10,18,▼-2,조선/해운,3.9,63.66,-0.68
2026-03-10,19,▲+2,바이오/헬스케어,5.54,65.88,-0.68
2026-03-10,20,▼-6,플랫폼,3.15,47.66,-0.72
2026-03-10,21,▼-2,부동산/리츠,0.82,18.36,-0.78
2026-03-10,22,▼-7,소비재,-0.27,46.88,-0.96
2026-03-10,23,▼-1,미디어/엔터,-3.5,50.33,-1.12
2026-03-10,24,▼-1,소프트웨어,-3.69,53.4,-1.13
