date,rank,change,category,momentum_score,volatility_score,composite_score
2026-01-15,1,─,IT,32.03,27.89,1.1
2026-01-15,2,─,방산/우주항공,42.32,47.11,0.9
2026-01-15,3,▲+3,자동차,34.61,34.06,0.89
2026-01-15,4,─,AI,23.3,25.67,0.73
2026-01-15,5,▼-2,전력/인프라,35.23,37.73,0.64
2026-01-15,6,▲+1,금융,7.37,22.84,0.56
2026-01-15,7,▼-2,반도체,30.89,38.27,0.49
2026-01-15,8,▲+2,로봇,30.75,38.2,0.47
2026-01-15,9,▲+4,운송,13.26,21.81,0.33
2026-01-15,10,▲+1,원자력,26.83,38.28,0.24
2026-01-15,11,▲+4,건설,14.17,30.97,0.03
2026-01-15,12,▲+6,신재생에너지,15.61,33.99,-0.1
2026-01-15,13,▼-4,부동산/리츠,4.04,8.64,-0.11
2026-01-15,14,─,조선/해운,19.4,41.38,-0.12
2026-01-15,15,▼-3,금,13.85,24.0,-0.14
2026-01-15,16,▲+4,철강/금속,11.28,40.78,-0.37
2026-01-15,17,─,플랫폼,2.26,13.08,-0.38
2026-01-15,18,▲+1,소프트웨어,4.95,25.16,-0.47
2026-01-15,19,▼-11,바이오/헬스케어,7.94,27.28,-0.59
2026-01-15,20,▲+1,에너지/화학,6.93,33.84,-0.6
2026-01-15,21,▲+1,2차전지,5.21,43.16,-0.83
2026-01-15,22,▼-6,미디어/엔터,0.2,31.06,-0.84
2026-01-15,23,▲+1,게임,-1.33,23.0,-0.9
2026-01-15,24,▼-1,소비재,-0.8,18.81,-1.03
