date,rank,change,category,momentum_score,volatility_score,composite_score
2026-03-13,1,─,Energy,15.85,15.86,2.56
2026-03-13,2,▲+6,Automotive,19.73,68.11,1.27
2026-03-13,3,▲+2,Materials,7.15,42.8,0.61
2026-03-13,4,▲+2,Biotechnology,4.76,25.47,0.56
2026-03-13,5,▲+14,Clean Energy,4.85,33.26,0.5
2026-03-13,6,▲+4,Metals & Mining,10.58,44.19,0.44
2026-03-13,7,─,Silver Miners,9.74,61.89,0.36
2026-03-13,8,▼-6,Utilities,2.48,14.6,0.34
2026-03-13,9,▼-6,Industrials,3.64,20.47,0.33
2026-03-13,10,▲+3,Semiconductors,4.8,34.27,0.26
2026-03-13,11,▲+4,Uranium,3.83,56.22,0.23
2026-03-13,12,▲+5,Nuclear Energy,0.5,36.9,0.11
2026-03-13,13,▲+3,Telecom,-1.65,13.28,0.02
2026-03-13,14,▼-10,Real Estate,1.02,11.54,-0.01
2026-03-13,15,▲+10,Cryptocurrency,-10.74,50.51,-0.05
2026-03-13,16,▲+2,Software,-7.37,28.05,-0.09
2026-03-13,17,▲+4,Technology,-2.64,19.64,-0.09
2026-03-13,18,▼-9,Pharmaceutical,2.5,15.97,-0.12
2026-03-13,19,▼-8,Healthcare,-0.7,16.33,-0.35
2026-03-13,20,─,Electric Energy Infrastructure,-1.26,20.17,-0.37
2026-03-13,21,▲+1,Cloud Computing,-7.43,27.4,-0.41
2026-03-13,22,▼-8,Consumer Staples,-0.55,17.78,-0.41
2026-03-13,23,▲+4,Internet,-8.83,22.53,-0.62
2026-03-13,24,▼-12,Mortgage REITs,-1.48,12.76,-0.65
2026-03-13,25,▼-1,Leisure & Entertainment,-18.41,51.56,-0.7
2026-03-13,26,─,Consumer Discretionary,-12.73,34.26,-0.85
2026-03-13,27,▲+2,Financials,-8.26,21.1,-1.0
2026-03-13,28,▼-5,Medical Devices,-7.37,18.48,-1.0
2026-03-13,29,▼-1,Banks,-8.31,25.44,-1.02
