구분,티커,종목명,현재가,신호가,신호일,매도예정,모멘텀(%),패턴,상태,오늘고가,손절가,익절가,손익률(%)
매도,051910.KS,LG화학,310000.0,300000.0,2026-03-13,,46.92,Rect Top,,0.0,,,3.33
매도,064350.KS,현대로템,180100.0,200000.0,2026-03-13,,-9.95,Triple Top,,0.0,,,-9.95
매도,011170.KS,롯데케미칼,84200.0,71200.0,2026-03-13,,30.54,Rect Top,,0.0,,,18.26
매도,145020.KS,휴젤,267000.0,243500.0,2026-03-13,,-26.24,Triple Top,,0.0,,,9.65
매도,105630.KS,한세실업,12340.0,12290.0,2026-03-13,,15.65,Rect Top,,0.0,,,0.41
매도,103140.KS,풍산,98800.0,107400.0,2026-03-11,,-21.09,Triple Top,,0.0,,,-8.01
매도,336370.KS,솔루스첨단소재,8670.0,10433.75,2026-03-11,,4.1,H&S,,0.0,,,-16.9
매도,088260.KS,이리츠코크렙,4880.0,4840.7692307692305,2026-03-11,,15.96,H&S,,0.0,,,0.81
매도,039200.KS,오스코텍,56000.0,50300.0,2026-03-10,,95.8,Triple Top,,0.0,,,11.33
매도,161890.KS,한국콜마,76700.0,67300.0,2026-03-09,,-13.53,Triple Top,,0.0,,,13.97
매도,00104K.KS,CJ4우(전환),178500.0,150800.0,2026-03-09,,35.33,Triple Top,,0.0,,,18.37
매도,029460.KS,케이씨,33400.0,30987.724609375,2026-03-09,,41.61,Triple Top,,0.0,,,7.78
매도,005710.KS,대원산업,13170.0,12720.0,2026-03-09,,22.41,Triple Top,,0.0,,,3.54
매도,290740.KS,액트로,22100.0,23250.0,2026-03-09,,325.54,Triple Top,,0.0,,,-4.95
매도,039570.KS,HDC랩스,8680.0,8090.0,2026-03-09,,-9.49,Triple Top,,0.0,,,7.29
매도,006650.KS,대한유화,134600.0,129100.0,2026-03-06,,56.44,Triple Top,,0.0,,,4.26
매도,035720.KS,카카오,50000.0,56121.359375,2026-03-05,,-28.88,Triple Top,,0.0,,,-10.91
매도,326030.KS,SK바이오팜,98600.0,108500.0,2026-03-05,,8.47,Triple Top,,0.0,,,-9.12
매도,064400.KS,LG씨엔에스,67600.0,67500.0,2026-03-05,,-20.09,Triple Top,,0.0,,,0.15
매도,022100.KS,포스코DX,32400.0,37550.0,2026-03-05,,30.12,Triple Top,,0.0,,,-13.72
매도,041510.KS,에스엠,98200.0,105400.0,2026-03-05,,-26.73,Triple Top,,0.0,,,-6.83
매도,298020.KS,효성티앤씨,367000.0,378000.0,2026-03-05,,54.94,Triple Top,,0.0,,,-2.91
매도,122870.KS,와이지엔터테인먼트,59800.0,69800.0,2026-03-05,,-35.7,Triple Top,,0.0,,,-14.33
매도,137400.KS,피엔티,47900.0,48100.0,2026-03-05,,58.37,Triple Top,,0.0,,,-0.42
매도,075580.KS,세진중공업,17880.0,17770.0,2026-03-05,,46.2,Triple Top,,0.0,,,0.62
매도,079900.KS,전진건설로봇,57600.0,55357.65625,2026-03-05,,6.3,Triple Top,,0.0,,,4.05
매도,053030.KS,바이넥스,12570.0,14690.0,2026-03-05,,-21.68,Triple Top,,0.0,,,-14.43
매도,294570.KS,쿠콘,31050.0,31800.0,2026-03-05,,6.18,Triple Top,,0.0,,,-2.36
매도,126600.KS,BGF에코머티리얼즈,3590.0,3801.51123046875,2026-03-05,,18.24,Triple Top,,0.0,,,-5.56
매도,373220.KS,LG에너지솔루션,375500.0,380000.0,2026-03-04,,23.11,Triple Top,,0.0,,,-1.18
매도,034020.KS,두산에너빌리티,109600.0,86200.0,2026-03-04,,59.07,Triple Top,,0.0,,,27.15
매도,329180.KS,HD현대중공업,559000.0,530413.0625,2026-03-04,,30.34,Rect Top,,0.0,,,5.39
매도,028260.KS,삼성물산,297500.0,289500.0,2026-03-04,,85.23,Triple Top,,0.0,,,2.76
매도,042660.KS,한화오션,129100.0,129700.0,2026-03-04,,47.71,Triple Top,,0.0,,,-0.46
매도,010140.KS,삼성중공업,28550.0,23800.0,2026-03-04,,67.35,Triple Top,,0.0,,,19.96
매도,000810.KS,삼성화재,474500.0,470000.0,2026-03-04,,6.87,Triple Top,,0.0,,,0.96
매도,196170.KS,알테오젠,353500.0,361000.0,2026-03-04,,-6.9,Rect Top,,0.0,,,-2.08
매도,047810.KS,한국항공우주,185700.0,160000.0,2026-03-04,,103.84,Triple Top,,0.0,,,16.06
매도,018260.KS,삼성에스디에스,162600.0,165500.0,2026-03-04,,-14.37,Triple Top,,0.0,,,-1.75
매도,259960.KS,크래프톤,235500.0,227567.359375,2026-03-04,,-32.24,Triple Top,,0.0,,,3.49
매도,298380.KS,에이비엘바이오,190500.0,177100.0,2026-03-04,,183.06,Rect Top,,0.0,,,7.57
매도,000100.KS,유한양행,100300.0,104045.09375,2026-03-04,,-1.82,Triple Top,,0.0,,,-3.6
매도,028300.KS,HLB,51700.0,51283.33333333334,2026-03-04,,4.13,H&S,,0.0,,,0.81
매도,241560.KS,두산밥캣,63100.0,57700.0,2026-03-04,,9.94,Triple Top,,0.0,,,9.36
매도,088980.KS,맥쿼리인프라,11510.0,11140.0,2026-03-04,,3.52,Triple Top,,0.0,,,3.32
매도,021240.KS,코웨이,74400.0,75300.0,2026-03-04,,-23.54,Triple Top,,0.0,,,-1.2
매도,062040.KS,산일전기,159200.0,136200.0,2026-03-04,,83.83,Triple Top,,0.0,,,16.89
매도,251270.KS,넷마블,52300.0,47759.82421875,2026-03-04,,-11.04,Triple Top,,0.0,,,9.51
매도,011780.KS,금호석유화학,131900.0,121733.74573863635,2026-03-04,,17.43,H&S,,0.0,,,8.35
매도,347850.KS,디앤디파마텍,78100.0,77500.0,2026-03-04,,-39.27,Rect Top,,0.0,,,0.77
매도,036460.KS,한국가스공사,37700.0,38100.0,2026-03-04,,-1.65,Triple Top,,0.0,,,-1.05
매도,097950.KS,CJ제일제당,212000.0,206082.0,2026-03-04,,-14.81,Triple Top,,0.0,,,2.87
매도,051600.KS,한전KPS,67500.0,54300.0,2026-03-04,,9.93,Triple Top,,0.0,,,24.31
매도,064760.KS,티씨케이,253000.0,204500.0,2026-03-04,,150.49,Triple Top,,0.0,,,23.72
매도,071970.KS,HD현대마린엔진,80400.0,79900.0,2026-03-04,,44.6,Triple Top,,0.0,,,0.63
매도,068760.KS,셀트리온제약,61300.0,58000.0,2026-03-04,,23.73,Rect Top,,0.0,,,5.69
매도,008930.KS,한미사이언스,38450.0,36250.0,2026-03-04,,-16.86,Triple Top,,0.0,,,6.07
매도,026960.KS,동서,26200.0,25150.0,2026-03-04,,2.18,Rect Top,,0.0,,,4.17
매도,204320.KS,HL만도,53900.0,58000.0,2026-03-04,,65.08,Triple Top,,0.0,,,-7.07
매도,004800.KS,효성,150300.0,137300.0,2026-03-04,,118.35,Triple Top,,0.0,,,9.47
매도,030000.KS,제일기획,21300.0,20600.0,2026-03-04,,10.18,Triple Top,,0.0,,,3.4
매도,018670.KS,SK가스,260000.0,221500.0,2026-03-04,,2.54,Triple Top,,0.0,,,17.38
매도,257720.KS,실리콘투,38500.0,37900.0,2026-03-04,,-33.39,Triple Top,,0.0,,,1.58
매도,192820.KS,코스맥스,196100.0,162300.0,2026-03-04,,-27.37,Triple Top,,0.0,,,20.83
매도,069620.KS,대웅제약,160000.0,160700.0,2026-03-04,,6.19,Triple Top,,0.0,,,-0.44
매도,101490.KS,에스앤에스텍,85400.0,83200.0,2026-03-04,,115.5,Triple Top,,0.0,,,2.64
매도,361610.KS,SK아이이테크놀로지,22200.0,23400.0,2026-03-04,,-20.14,Triple Top,,0.0,,,-5.13
매도,008770.KS,호텔신라,44500.0,44300.0,2026-03-04,,-13.76,Triple Top,,0.0,,,0.45
매도,006280.KS,녹십자,146900.0,150900.0,2026-03-04,,14.77,Triple Top,,0.0,,,-2.65
매도,007070.KS,GS리테일,20450.0,20268.9375,2026-03-04,,23.16,Triple Top,,0.0,,,0.89
매도,060370.KS,LS마린솔루션,31600.0,27300.0,2026-03-04,,-1.86,Rect Top,,0.0,,,15.75
매도,003570.KS,SNT다이내믹스,47450.0,49150.0,2026-03-04,,-9.02,Rect Top,,0.0,,,-3.46
매도,007310.KS,오뚜기,368000.0,374000.0,2026-03-04,,-6.95,Triple Top,,0.0,,,-1.6
매도,195940.KS,HK이노엔,52100.0,45650.0,2026-03-04,,24.34,Triple Top,,0.0,,,14.13
매도,035760.KS,CJ ENM,62200.0,61600.0,2026-03-04,,-23.96,Triple Top,,0.0,,,0.97
매도,095610.KS,테스,65800.0,64200.0,2026-03-04,,156.56,Triple Top,,0.0,,,2.49
매도,300720.KS,한일시멘트,17370.0,16431.140625,2026-03-04,,4.51,Triple Top,,0.0,,,5.71
매도,185750.KS,종근당,88700.0,81818.71875,2026-03-04,,9.21,Triple Top,,0.0,,,8.41
매도,166090.KS,하나머티리얼즈,62000.0,58900.0,2026-03-04,,153.29,Triple Top,,0.0,,,5.26
매도,036540.KS,SFA반도체,7100.0,6890.0,2026-03-04,,109.75,Triple Top,,0.0,,,3.05
매도,348370.KS,엔켐,49050.0,60600.0,2026-03-04,,-21.14,Rect Top,,0.0,,,-19.06
매도,096530.KS,씨젠,22900.0,23400.0,2026-03-04,,-33.92,Triple Top,,0.0,,,-2.14
매도,328130.KS,루닛,36400.0,37700.0,2026-03-04,,-32.22,Rect Top,,0.0,,,-3.45
매도,006120.KS,SK디스커버리,62600.0,52000.0,2026-03-04,,12.4,Triple Top,,0.0,,,20.38
매도,213420.KS,덕산네오룩스,47950.0,34100.0,2026-03-04,,31.19,Triple Top,,0.0,,,40.62
매도,005300.KS,롯데칠성,121800.0,124800.0,2026-03-04,,0.58,Rect Top,,0.0,,,-2.4
매도,036830.KS,솔브레인홀딩스,52300.0,48600.0,2026-03-04,,32.74,Triple Top,,0.0,,,7.61
매도,192080.KS,더블유게임즈,50900.0,49905.1875,2026-03-04,,-5.08,Triple Top,,0.0,,,1.99
매도,009240.KS,한샘,43050.0,42300.0,2026-03-04,,-6.82,Triple Top,,0.0,,,1.77
매도,249420.KS,일동제약,31300.0,35800.0,2026-03-04,,147.82,Triple Top,,0.0,,,-12.57
매도,030190.KS,NICE평가정보,17100.0,16210.0,2026-03-04,,4.78,Triple Top,,0.0,,,5.49
매도,161580.KS,필옵틱스,40500.0,41400.0,2026-03-04,,0.87,Triple Top,,0.0,,,-2.17
매도,358570.KS,지아이이노베이션,14570.0,13150.0,2026-03-04,,-36.1,Triple Top,,0.0,,,10.8
매도,032190.KS,다우데이타,25900.0,23400.0,2026-03-04,,46.16,Triple Top,,0.0,,,10.68
매도,066575.KS,LG전자우,53700.0,52740.0,2026-03-04,,44.87,H&S,,0.0,,,1.82
매도,044490.KS,태웅,57300.0,28700.0,2026-03-04,,55.5,Triple Top,,0.0,,,99.65
매도,100840.KS,SNT에너지,53300.0,36050.0,2026-03-04,,33.59,Triple Top,,0.0,,,47.85
매도,064960.KS,SNT모티브,32600.0,32000.0,2026-03-04,,10.33,Rect Top,,0.0,,,1.88
매도,004490.KS,세방전지,61300.0,62100.0,2026-03-04,,-7.23,Triple Top,,0.0,,,-1.29
매도,108320.KS,LX세미콘,51200.0,48807.62890625,2026-03-04,,-18.55,Triple Top,,0.0,,,4.9
매도,033500.KS,동성화인텍,26800.0,26600.0,2026-03-04,,-3.0,Triple Top,,0.0,,,0.75
매도,069260.KS,TKG휴켐스,18660.0,18577.00390625,2026-03-04,,17.76,Triple Top,,0.0,,,0.45
매도,093370.KS,후성,7000.0,7280.0,2026-03-04,,38.34,Triple Top,,0.0,,,-3.85
매도,121600.KS,나노신소재,60900.0,64100.0,2026-03-04,,18.36,Triple Top,,0.0,,,-4.99
매도,014820.KS,동원시스템즈,26000.0,24150.0,2026-03-04,,-18.67,Triple Top,,0.0,,,7.66
매도,067160.KS,SOOP,62700.0,66600.0,2026-03-04,,-30.29,Triple Top,,0.0,,,-5.86
매도,007700.KS,F&F홀딩스,19800.0,18300.0,2026-03-04,,13.68,Triple Top,,0.0,,,8.2
매도,005180.KS,빙그레,75600.0,74900.0,2026-03-04,,-9.24,Triple Top,,0.0,,,0.93
매도,293940.KS,신한알파리츠,5830.0,5530.0,2026-03-04,,11.2,Triple Top,,0.0,,,5.42
매도,042000.KS,카페24,29850.0,30050.0,2026-03-04,,-39.08,Triple Top,,0.0,,,-0.67
매도,001680.KS,대상,20700.0,21300.0,2026-03-04,,-8.0,Triple Top,,0.0,,,-2.82
매도,025980.KS,아난티,7450.0,7650.0,2026-03-04,,-34.25,Triple Top,,0.0,,,-2.61
매도,053800.KS,안랩,61500.0,61300.0,2026-03-04,,-11.18,Triple Top,,0.0,,,0.33
매도,090460.KS,비에이치,22150.0,15930.0,2026-03-04,,75.83,Rect Top,,0.0,,,39.05
매도,005250.KS,녹십자홀딩스,13980.0,14450.0,2026-03-04,,-16.74,Rect Top,,0.0,,,-3.25
매도,002840.KS,미원상사,137400.0,135300.0,2026-03-04,,-18.09,Triple Top,,0.0,,,1.55
매도,039130.KS,하나투어,42300.0,44900.0,2026-03-04,,-21.01,Triple Top,,0.0,,,-5.79
매도,002030.KS,아세아,276000.0,279500.0,2026-03-04,,-12.23,Triple Top,,0.0,,,-1.25
매도,005420.KS,코스모화학,14620.0,13420.0,2026-03-04,,-8.22,Rect Top,,0.0,,,8.94
매도,119850.KS,지엔씨에너지,35550.0,34350.0,2026-03-04,,6.47,Triple Top,,0.0,,,3.49
매도,083450.KS,GST,30100.0,27100.0,2026-03-04,,49.96,Triple Top,,0.0,,,11.07
매도,095660.KS,네오위즈,25400.0,24300.0,2026-03-04,,-0.2,Triple Top,,0.0,,,4.53
매도,278280.KS,천보,47700.0,47700.0,2026-03-04,,15.36,Rect Top,,0.0,,,0.0
매도,005810.KS,풍산홀딩스,38450.0,36900.0,2026-03-04,,-17.13,Triple Top,,0.0,,,4.2
매도,368770.KS,파이버프로,16250.0,12770.0,2026-03-04,,137.07,Triple Top,,0.0,,,27.25
매도,064260.KS,다날,7310.0,6550.0,2026-03-04,,11.26,Triple Top,,0.0,,,11.6
매도,025320.KS,시노펙스,5960.0,5523.8095703125,2026-03-04,,-13.92,Rect Top,,0.0,,,7.9
매도,047920.KS,HLB제약,15840.0,14300.0,2026-03-04,,-8.23,Triple Top,,0.0,,,10.77
매도,006220.KS,제주은행,13790.0,14170.0,2026-03-04,,-0.36,Triple Top,,0.0,,,-2.68
매도,098070.KS,한텍,47900.0,34750.0,2026-03-04,,27.56,Triple Top,,0.0,,,37.84
매도,192650.KS,드림텍,7160.0,6486.732421875,2026-03-04,,23.67,Triple Top,,0.0,,,10.38
매도,194480.KS,데브시스터즈,40000.0,35650.0,2026-03-04,,-9.09,Triple Top,,0.0,,,12.2
매도,089010.KS,켐트로닉스,30300.0,32400.0,2026-03-04,,27.31,Triple Top,,0.0,,,-6.48
매도,215200.KS,메가스터디교육,47700.0,41800.0,2026-03-04,,1.3,Triple Top,,0.0,,,14.11
매도,101930.KS,인화정공,53000.0,40350.0,2026-03-04,,48.81,Triple Top,,0.0,,,31.35
매도,004700.KS,조광피혁,70000.0,65400.0,2026-03-04,,13.45,Triple Top,,0.0,,,7.03
매도,357120.KS,코람코라이프인프라리츠,4645.0,4385.0,2026-03-04,,11.38,Triple Top,,0.0,,,5.93
매도,183190.KS,아세아시멘트,12800.0,11510.0,2026-03-04,,4.91,Triple Top,,0.0,,,11.21
매도,005610.KS,SPC삼립,52000.0,49900.0,2026-03-04,,-9.88,Triple Top,,0.0,,,4.21
매도,117730.KS,티로보틱스,19850.0,22500.0,2026-03-04,,58.93,Triple Top,,0.0,,,-11.78
매도,031430.KS,신세계인터내셔날,12350.0,11720.0,2026-03-04,,-6.3,Triple Top,,0.0,,,5.38
매도,016800.KS,퍼시스,37550.0,41641.4140625,2026-03-04,,-12.3,Triple Top,,0.0,,,-9.83
매도,060980.KS,HL홀딩스,46200.0,44400.0,2026-03-04,,11.86,Triple Top,,0.0,,,4.05
매도,179900.KS,유티아이,20100.0,21450.0,2026-03-04,,-11.65,Rect Top,,0.0,,,-6.29
매도,144510.KS,지씨셀,25250.0,24350.0,2026-03-04,,19.39,Triple Top,,0.0,,,3.7
매도,200670.KS,휴메딕스,35800.0,38900.0,2026-03-04,,-36.08,Triple Top,,0.0,,,-7.97
매도,058970.KS,엠로,30400.0,38650.0,2026-03-04,,-44.32,Triple Top,,0.0,,,-21.35
매도,314930.KS,바이오다인,13020.0,11730.0,2026-03-04,,-14.9,Triple Top,,0.0,,,11.0
매도,200880.KS,서연이화,14270.0,14830.0,2026-03-04,,21.27,Triple Top,,0.0,,,-3.78
매도,094360.KS,칩스앤미디어,17140.0,17230.0,2026-03-04,,-3.71,Triple Top,,0.0,,,-0.52
매도,036890.KS,진성티이씨,17020.0,13410.0,2026-03-04,,52.16,H&S,,0.0,,,26.92
매도,286940.KS,롯데이노베이트,23200.0,21150.0,2026-03-04,,-12.29,Triple Top,,0.0,,,9.69
매도,002710.KS,TCC스틸,13640.0,13050.0,2026-03-04,,-20.13,Rect Top,,0.0,,,4.52
매도,017860.KS,DS단석,19690.0,18720.0,2026-03-04,,-26.71,Triple Top,,0.0,,,5.18
매도,079940.KS,가비아,27350.0,29875.8203125,2026-03-04,,2.5,Triple Top,,0.0,,,-8.45
매도,001390.KS,KG케미칼,5520.0,4825.0,2026-03-04,,15.12,Triple Top,,0.0,,,14.4
매도,084690.KS,대상홀딩스,9690.0,9250.0,2026-03-04,,-11.02,Triple Top,,0.0,,,4.76
매도,094480.KS,갤럭시아머니트리,8860.0,8765.455078125,2026-03-04,,-33.35,Triple Top,,0.0,,,1.08
매도,200470.KS,에이팩트,8650.0,6880.0,2026-03-04,,257.44,Triple Top,,0.0,,,25.73
매도,003920.KS,남양유업,54000.0,47200.0,2026-03-04,,-15.7,Triple Top,,0.0,,,14.41
매도,317330.KS,덕산테코피아,15860.0,15160.0,2026-03-04,,-3.35,Rect Top,,0.0,,,4.62
매도,272450.KS,진에어,6500.0,6570.0,2026-03-04,,-27.21,Triple Top,,0.0,,,-1.07
매도,035510.KS,신세계 I&C,21200.0,15610.0,2026-03-04,,-12.22,Triple Top,,0.0,,,35.81
매도,003520.KS,영진약품,1795.0,1854.0,2026-03-04,,-23.94,Triple Top,,0.0,,,-3.18
매도,243070.KS,휴온스,26300.0,25450.0,2026-03-04,,-3.48,Triple Top,,0.0,,,3.34
매도,024720.KS,콜마홀딩스,9470.0,9200.0,2026-03-04,,-38.95,Triple Top,,0.0,,,2.93
매도,036200.KS,유니셈,10180.0,10090.0,2026-03-04,,61.7,Triple Top,,0.0,,,0.89
매도,064550.KS,바이오니아,11920.0,11710.0,2026-03-04,,-21.22,Triple Top,,0.0,,,1.79
매도,003960.KS,사조대림,34000.0,35300.0,2026-03-04,,-18.21,Triple Top,,0.0,,,-3.68
매도,054950.KS,제이브이엠,25550.0,24219.455078125,2026-03-04,,0.8,Triple Top,,0.0,,,5.49
매도,025770.KS,한국정보통신,7870.0,7600.0,2026-03-04,,-31.39,Triple Top,,0.0,,,3.55
매도,002320.KS,한진,19630.0,19320.0,2026-03-04,,-0.37,Triple Top,,0.0,,,1.6
매도,045390.KS,대아티아이,4225.0,4070.0,2026-03-04,,-25.09,Triple Top,,0.0,,,3.81
매도,357550.KS,석경에이티,52500.0,55300.0,2026-03-04,,7.47,Rect Top,,0.0,,,-5.06
매도,095500.KS,미래나노텍,9190.0,10170.0,2026-03-04,,10.01,Rect Top,,0.0,,,-9.64
매도,02826K.KS,삼성물산우B,191000.0,179100.0,2026-03-04,,60.85,Triple Top,,0.0,,,6.64
매도,092460.KS,한라IMS,16240.0,14207.3505859375,2026-03-04,,80.64,Triple Top,,0.0,,,14.31
매도,206640.KS,바디텍메드,11840.0,12650.0,2026-03-04,,-20.16,Triple Top,,0.0,,,-6.4
매도,018310.KS,삼목에스폼,19600.0,19120.0,2026-03-04,,-13.53,Triple Top,,0.0,,,2.51
매도,108380.KS,대양전기공업,28300.0,25550.0,2026-03-04,,25.95,Rect Top,,0.0,,,10.76
매도,013890.KS,지누스,11430.0,11970.0,2026-03-04,,-33.35,Triple Top,,0.0,,,-4.51
매도,199820.KS,제일일렉트릭,11840.0,9700.0,2026-03-04,,18.64,Triple Top,,0.0,,,22.06
매도,053690.KS,한미글로벌,27200.0,17000.0,2026-03-04,,27.71,Triple Top,,0.0,,,60.0
매도,051360.KS,토비스,16900.0,15050.0,2026-03-04,,16.57,Triple Top,,0.0,,,12.29
매도,088800.KS,에이스테크,3465.0,2800.0,2026-03-04,,29.78,Rect Top,,0.0,,,23.75
매도,054210.KS,이랜텍,10340.0,10140.0,2026-03-04,,75.39,Triple Top,,0.0,,,1.97
매도,001790.KS,대한제당,2915.0,2715.0,2026-03-04,,4.21,Triple Top,,0.0,,,7.37
매도,210980.KS,SK디앤디,13300.0,12600.0,2026-03-04,,34.47,Triple Top,,0.0,,,5.56
매도,083310.KS,엘오티베큠,13980.0,12050.0,2026-03-04,,41.64,Triple Top,,0.0,,,16.02
