date,rank,change,category,momentum_score,volatility_score,composite_score
2026-03-19,1,▲+1,건설,45.82,68.26,1.17
2026-03-19,2,▲+2,원자력,49.76,78.98,0.96
2026-03-19,3,▲+2,전력/인프라,45.25,75.34,0.83
2026-03-19,4,▼-3,금융,17.52,53.3,0.82
2026-03-19,5,▲+1,반도체,47.22,82.14,0.76
2026-03-19,6,▲+1,IT,37.89,71.28,0.56
2026-03-19,7,▲+1,신재생에너지,32.29,75.96,0.38
2026-03-19,8,▼-5,방산/우주항공,29.67,83.11,0.3
2026-03-19,9,▲+1,AI,26.49,67.09,0.2
2026-03-19,10,▲+1,자동차,26.26,74.63,0.09
2026-03-19,11,▲+5,부동산/리츠,2.73,18.48,-0.25
2026-03-19,12,▲+6,로봇,17.81,77.9,-0.33
2026-03-19,13,▼-4,금,9.48,33.5,-0.4
2026-03-19,14,▼-2,조선/해운,5.64,63.1,-0.43
2026-03-19,15,▼-2,에너지/화학,8.41,64.78,-0.45
2026-03-19,16,▼-2,철강/금속,7.77,66.52,-0.46
2026-03-19,17,─,2차전지,9.25,79.51,-0.57
2026-03-19,18,▲+2,바이오/헬스케어,4.18,64.16,-0.59
2026-03-19,19,─,플랫폼,1.77,46.58,-0.68
2026-03-19,20,▼-5,운송,2.25,45.75,-0.72
2026-03-19,21,─,소비재,-1.26,45.48,-0.86
2026-03-19,22,▲+1,소프트웨어,-5.59,53.04,-1.02
2026-03-19,23,▼-1,게임,-6.77,47.63,-1.12
2026-03-19,24,─,미디어/엔터,-9.17,47.13,-1.36
