구분,티커,종목명,신호일,진입일,진입가,현재가/청산가,청산일,모멘텀(%),수급빈집,우선순위(%),패턴,상태,손절가,익절가,손익률(%),보유일수
오늘신호,010120.KS,LS ELECTRIC,2026-04-06,2026-07-03,803000.0,813000.0,,176.23,0.0,0.0,Rect Bottom,,712248.0620281514,1111649.668530224,1.25,
매수,100790.KS,미래에셋벤처투자,2026-03-25,2026-06-21,24050.0,27100.0,,310.14,0.0,0.0,Rect Bottom,,25230.927658561817,39379.47165273118,12.68,
매수,089970.KS,브이엠,2026-03-18,2026-06-14,43400.0,40700.0,,244.33,0.0,0.0,Rect Bottom,,39423.32446650284,61530.42445739247,-6.22,
매수,218410.KS,RFHIC,2026-04-01,2026-06-28,89600.0,86700.0,,219.7,0.0,0.0,Rect Bottom,,85767.63256156951,133862.85676397162,-3.24,
매수,131290.KS,티에스이,2026-03-17,2026-06-13,113411.05078125,108400.0,,180.96,0.0,0.0,Inv H&S,,103289.11010223744,161209.71207836826,-4.42,
매수,010120.KS,LS ELECTRIC,2026-04-06,2026-07-03,803000.0,813000.0,,176.23,0.0,0.0,Rect Bottom,,712248.0620281514,1111649.668530224,1.25,
매수,222800.KS,심텍,2026-03-19,2026-06-15,59400.0,55500.0,,146.07,0.0,0.0,Inv H&S,,53177.684335927166,82997.70587919385,-6.57,
매수,064760.KS,티씨케이,2026-03-19,2026-06-15,236500.0,213000.0,,102.36,0.0,0.0,Triple Bottom,,212009.87824208193,330896.9493041995,-9.94,
매수,267270.KS,HD현대건설기계,2026-04-01,2026-06-28,141500.0,152800.0,,101.57,0.0,0.0,Rect Bottom,,128082.00082228256,199905.51234823954,7.99,
매수,178320.KS,서진시스템,2026-03-20,2026-06-16,46650.0,46200.0,,100.43,0.0,0.0,Rect Bottom,,40737.43528205294,63581.438605972224,-0.96,
매수,052690.KS,한전기술,2026-04-03,2026-06-30,160925.0,161000.0,,42.25,0.0,0.0,Inv H&S,,142800.04195644363,222876.87081233272,0.05,
매수,014620.KS,성광벤드,2026-04-03,2026-06-30,36600.0,40800.0,,40.93,0.0,0.0,Triple Bottom,,35218.16985674254,54967.179181937274,11.48,
매수,213420.KS,덕산네오룩스,2026-03-17,2026-06-13,45250.0,45000.0,,40.41,0.0,0.0,Rect Bottom,,41219.275914421305,64333.47712711813,-0.55,
매수,016360.KS,삼성증권,2026-04-03,2026-06-30,86162.5,97100.0,,32.41,0.0,0.0,Inv H&S,,81912.90750262256,127846.54859480436,12.69,
매수,100840.KS,SNT에너지,2026-04-03,2026-06-30,51000.0,55500.0,,31.98,0.0,0.0,Rect Bottom,,47220.38197210007,73699.77507229899,8.82,
매수,229640.KS,LS에코에너지,2026-03-12,2026-06-08,46300.0,44100.0,,30.81,0.0,0.0,Triple Bottom,,40956.45375131128,63923.27429740218,-4.75,
매수,082640.KS,동양생명,2026-03-27,2026-06-23,8480.0,8560.0,,23.34,0.0,0.0,Rect Bottom,,7700.689379123555,12018.94291067733,0.94,
매도패턴,039490.KS,키움증권,2026-04-06,,564000.0,423000.0,,86.03,0.0,0.0,H&S,,,,-25.0,
매도패턴,298380.KS,에이비엘바이오,2026-04-06,,168800.0,156600.0,,136.56,0.0,0.0,Triple Top,,,,-7.23,
매도패턴,180640.KS,한진칼,2026-04-06,,107800.0,107700.0,,-8.96,0.0,0.0,Rect Top,,,,-0.09,
매도패턴,034220.KS,LG디스플레이,2026-04-06,,10850.0,10810.0,,15.74,0.0,0.0,Rect Top,,,,-0.37,
매도패턴,000120.KS,CJ대한통운,2026-04-06,,113614.28571428591,104800.0,,17.49,0.0,0.0,H&S,,,,-7.76,
매도패턴,058610.KS,에스피지,2026-04-06,,104600.0,103400.0,,296.79,0.0,0.0,Rect Top,,,,-1.15,
매도패턴,140860.KS,파크시스템스,2026-04-06,,234500.0,230000.0,,-21.45,0.0,0.0,Triple Top,,,,-1.92,
매도패턴,166090.KS,하나머티리얼즈,2026-04-06,,58400.0,54400.0,,117.39,0.0,0.0,Triple Top,,,,-6.85,
