date,rank,change,category,momentum_score,volatility_score,composite_score
2026-02-23,1,─,금융,49.96,41.75,1.94
2026-02-23,2,─,건설,44.54,37.03,1.25
2026-02-23,3,─,IT,51.62,41.93,0.91
2026-02-23,4,▲+5,전력/인프라,55.81,50.95,0.69
2026-02-23,5,─,AI,40.9,39.5,0.57
2026-02-23,6,▲+5,원자력,47.2,48.73,0.47
2026-02-23,7,▼-1,반도체,52.33,52.95,0.47
2026-02-23,8,▼-1,플랫폼,18.44,26.1,0.33
2026-02-23,9,▼-1,운송,20.07,24.1,0.32
2026-02-23,10,─,신재생에너지,39.98,50.73,0.18
2026-02-23,11,▼-7,소비재,16.68,27.09,0.1
2026-02-23,12,─,자동차,40.3,39.67,0.01
2026-02-23,13,▲+2,에너지/화학,24.27,38.2,-0.22
2026-02-23,14,▲+3,철강/금속,25.06,44.22,-0.53
2026-02-23,15,▼-2,부동산/리츠,4.77,8.11,-0.57
2026-02-23,16,─,2차전지,27.55,52.81,-0.58
2026-02-23,17,▲+4,바이오/헬스케어,18.82,43.43,-0.59
2026-02-23,18,▲+1,방산/우주항공,31.74,53.95,-0.66
2026-02-23,19,▼-5,로봇,35.77,45.84,-0.67
2026-02-23,20,▼-2,미디어/엔터,9.22,33.17,-0.77
2026-02-23,21,▲+1,게임,7.6,32.04,-0.9
2026-02-23,22,▼-2,금,21.24,56.69,-1.02
2026-02-23,23,▲+1,조선/해운,13.75,41.34,-1.03
2026-02-23,24,▼-1,소프트웨어,6.36,30.56,-1.14
