구분,티커,종목명,현재가,신호가,신호일,매도예정,모멘텀(%),패턴,상태,오늘고가,손절가,익절가,손익률(%)
매도,347850.KS,디앤디파마텍,79100.0,77500.0,2026-03-04,,-35.53,Rect Top,,0.0,,,2.06
매도,051600.KS,한전KPS,62800.0,54300.0,2026-03-04,,4.32,Triple Top,,0.0,,,15.65
매도,026960.KS,동서,27200.0,25150.0,2026-03-04,,0.61,Rect Top,,0.0,,,8.15
매도,064760.KS,티씨케이,240000.0,204500.0,2026-03-04,,133.73,Triple Top,,0.0,,,17.36
매도,071970.KS,HD현대마린엔진,77500.0,79900.0,2026-03-04,,54.69,Triple Top,,0.0,,,-3.0
매도,008930.KS,한미사이언스,37700.0,36250.0,2026-03-04,,-15.47,Triple Top,,0.0,,,4.0
매도,204320.KS,HL만도,52400.0,58000.0,2026-03-04,,55.49,Triple Top,,0.0,,,-9.66
매도,257720.KS,실리콘투,38350.0,37900.0,2026-03-04,,-31.27,Triple Top,,0.0,,,1.19
매도,030000.KS,제일기획,20050.0,20600.0,2026-03-04,,5.0,Triple Top,,0.0,,,-2.67
매도,004800.KS,효성,155000.0,137300.0,2026-03-04,,118.49,Triple Top,,0.0,,,12.89
매도,018670.KS,SK가스,247000.0,221500.0,2026-03-04,,0.15,Triple Top,,0.0,,,11.51
매도,192820.KS,코스맥스,196300.0,162300.0,2026-03-04,,-28.1,Triple Top,,0.0,,,20.95
매도,101490.KS,에스앤에스텍,93600.0,83200.0,2026-03-04,,133.55,Triple Top,,0.0,,,12.5
매도,069620.KS,대웅제약,159400.0,160700.0,2026-03-04,,11.62,Triple Top,,0.0,,,-0.81
매도,361610.KS,SK아이이테크놀로지,22100.0,23400.0,2026-03-04,,-19.49,Triple Top,,0.0,,,-5.56
매도,007070.KS,GS리테일,20600.0,20268.9375,2026-03-04,,27.27,Triple Top,,0.0,,,1.63
매도,008770.KS,호텔신라,42700.0,44300.0,2026-03-04,,-17.09,Triple Top,,0.0,,,-3.61
매도,006280.KS,녹십자,149000.0,150900.0,2026-03-04,,18.25,Triple Top,,0.0,,,-1.26
매도,060370.KS,LS마린솔루션,30000.0,27300.0,2026-03-04,,-4.61,Rect Top,,0.0,,,9.89
매도,003570.KS,SNT다이내믹스,50800.0,49150.0,2026-03-04,,-4.76,Rect Top,,0.0,,,3.36
매도,007310.KS,오뚜기,370500.0,374000.0,2026-03-04,,-5.24,Triple Top,,0.0,,,-0.94
매도,195940.KS,HK이노엔,53000.0,45650.0,2026-03-04,,24.85,Triple Top,,0.0,,,16.1
매도,035760.KS,CJ ENM,60100.0,61600.0,2026-03-04,,-20.4,Triple Top,,0.0,,,-2.44
매도,300720.KS,한일시멘트,17010.0,16431.140625,2026-03-04,,-2.66,Triple Top,,0.0,,,3.52
매도,095610.KS,테스,68400.0,64200.0,2026-03-04,,175.11,Triple Top,,0.0,,,6.54
매도,185750.KS,종근당,89800.0,81818.71875,2026-03-04,,8.31,Triple Top,,0.0,,,9.75
매도,213420.KS,덕산네오룩스,52500.0,34100.0,2026-03-04,,47.89,Triple Top,,0.0,,,53.96
매도,166090.KS,하나머티리얼즈,64200.0,58900.0,2026-03-04,,150.59,Triple Top,,0.0,,,9.0
매도,096530.KS,씨젠,22650.0,23400.0,2026-03-04,,-31.0,Triple Top,,0.0,,,-3.21
매도,036540.KS,SFA반도체,7100.0,6890.0,2026-03-04,,125.4,Triple Top,,0.0,,,3.05
매도,005300.KS,롯데칠성,119900.0,124800.0,2026-03-04,,0.84,Rect Top,,0.0,,,-3.93
매도,006120.KS,SK디스커버리,59500.0,52000.0,2026-03-04,,4.79,Triple Top,,0.0,,,14.42
매도,192080.KS,더블유게임즈,50200.0,49905.1875,2026-03-04,,-10.94,Triple Top,,0.0,,,0.59
매도,036830.KS,솔브레인홀딩스,51300.0,48600.0,2026-03-04,,27.77,Triple Top,,0.0,,,5.56
매도,100840.KS,SNT에너지,48300.0,36050.0,2026-03-04,,20.93,Triple Top,,0.0,,,33.98
매도,328130.KS,루닛,35100.0,37700.0,2026-03-04,,-33.77,Rect Top,,0.0,,,-6.9
매도,009240.KS,한샘,43600.0,42300.0,2026-03-04,,-3.0,Triple Top,,0.0,,,3.07
매도,030190.KS,NICE평가정보,17020.0,16210.0,2026-03-04,,2.1,Triple Top,,0.0,,,5.0
매도,044490.KS,태웅,46500.0,28700.0,2026-03-04,,42.42,Triple Top,,0.0,,,62.02
매도,249420.KS,일동제약,31200.0,35800.0,2026-03-04,,147.23,Triple Top,,0.0,,,-12.85
매도,161580.KS,필옵틱스,40350.0,41400.0,2026-03-04,,5.77,Triple Top,,0.0,,,-2.54
매도,066575.KS,LG전자우,52800.0,52740.0,2026-03-04,,45.74,H&S,,0.0,,,0.11
매도,032190.KS,다우데이타,24950.0,23400.0,2026-03-04,,46.16,Triple Top,,0.0,,,6.62
매도,064960.KS,SNT모티브,34750.0,32000.0,2026-03-04,,13.87,Rect Top,,0.0,,,8.59
매도,004490.KS,세방전지,61400.0,62100.0,2026-03-04,,-5.57,Triple Top,,0.0,,,-1.13
매도,108320.KS,LX세미콘,51600.0,48807.62890625,2026-03-04,,-19.66,Triple Top,,0.0,,,5.72
매도,090460.KS,비에이치,22850.0,15930.0,2026-03-04,,86.64,Rect Top,,0.0,,,43.44
매도,093370.KS,후성,7340.0,7280.0,2026-03-04,,53.72,Triple Top,,0.0,,,0.82
매도,069260.KS,TKG휴켐스,18660.0,18577.00390625,2026-03-04,,18.54,Triple Top,,0.0,,,0.45
매도,121600.KS,나노신소재,62700.0,64100.0,2026-03-04,,25.75,Triple Top,,0.0,,,-2.18
매도,014820.KS,동원시스템즈,26650.0,24150.0,2026-03-04,,-13.7,Triple Top,,0.0,,,10.35
매도,007700.KS,F&F홀딩스,19330.0,18300.0,2026-03-04,,-10.47,Triple Top,,0.0,,,5.63
매도,001680.KS,대상,21050.0,21300.0,2026-03-04,,-3.0,Triple Top,,0.0,,,-1.17
매도,005180.KS,빙그레,74500.0,74900.0,2026-03-04,,-10.67,Triple Top,,0.0,,,-0.53
매도,067160.KS,SOOP,61200.0,66600.0,2026-03-04,,-29.11,Triple Top,,0.0,,,-8.11
매도,042000.KS,카페24,29050.0,30050.0,2026-03-04,,-39.92,Triple Top,,0.0,,,-3.33
매도,293940.KS,신한알파리츠,5730.0,5530.0,2026-03-04,,5.21,Triple Top,,0.0,,,3.62
매도,053800.KS,안랩,62600.0,61300.0,2026-03-04,,-6.41,Triple Top,,0.0,,,2.12
매도,348370.KS,엔켐,38900.0,60600.0,2026-03-04,,-31.75,Rect Top,,0.0,,,-35.81
매도,025980.KS,아난티,7030.0,7650.0,2026-03-04,,-32.27,Triple Top,,0.0,,,-8.1
매도,005250.KS,녹십자홀딩스,14130.0,14450.0,2026-03-04,,-11.74,Rect Top,,0.0,,,-2.21
매도,039130.KS,하나투어,42200.0,44900.0,2026-03-04,,-20.47,Triple Top,,0.0,,,-6.01
매도,002840.KS,미원상사,136600.0,135300.0,2026-03-04,,-17.74,Triple Top,,0.0,,,0.96
매도,094170.KS,동운아나텍,29600.0,26700.0,2026-03-04,,67.51,Rect Top,,0.0,,,10.86
매도,098070.KS,한텍,49850.0,34750.0,2026-03-04,,40.62,Triple Top,,0.0,,,43.45
매도,002030.KS,아세아,278500.0,279500.0,2026-03-04,,-9.56,Triple Top,,0.0,,,-0.36
매도,278280.KS,천보,48350.0,47700.0,2026-03-04,,23.34,Rect Top,,0.0,,,1.36
매도,119850.KS,지엔씨에너지,35800.0,34350.0,2026-03-04,,-0.09,Triple Top,,0.0,,,4.22
매도,005420.KS,코스모화학,15190.0,13420.0,2026-03-04,,2.84,Rect Top,,0.0,,,13.19
매도,095660.KS,네오위즈,25300.0,24300.0,2026-03-04,,0.4,Triple Top,,0.0,,,4.12
매도,005810.KS,풍산홀딩스,36550.0,36900.0,2026-03-04,,-19.76,Triple Top,,0.0,,,-0.95
매도,083450.KS,GST,29700.0,27100.0,2026-03-04,,54.68,Triple Top,,0.0,,,9.59
매도,025320.KS,시노펙스,6100.0,5523.8095703125,2026-03-04,,-14.71,Rect Top,,0.0,,,10.43
매도,064260.KS,다날,6730.0,6550.0,2026-03-04,,18.9,Triple Top,,0.0,,,2.75
매도,047920.KS,HLB제약,15790.0,14300.0,2026-03-04,,-8.25,Triple Top,,0.0,,,10.42
매도,192650.KS,드림텍,7170.0,6486.732421875,2026-03-04,,21.01,Triple Top,,0.0,,,10.53
매도,006220.KS,제주은행,13110.0,14170.0,2026-03-04,,-14.37,Triple Top,,0.0,,,-7.48
매도,215200.KS,메가스터디교육,47200.0,41800.0,2026-03-04,,0.04,Triple Top,,0.0,,,12.92
매도,089010.KS,켐트로닉스,30250.0,32400.0,2026-03-04,,31.24,Triple Top,,0.0,,,-6.64
매도,101930.KS,인화정공,52400.0,40350.0,2026-03-04,,49.77,Triple Top,,0.0,,,29.86
매도,338840.KS,와이바이오로직스,31850.0,22000.0,2026-03-04,,245.82,Triple Top,,0.0,,,44.77
매도,004700.KS,조광피혁,69300.0,65400.0,2026-03-04,,11.77,Triple Top,,0.0,,,5.96
매도,357120.KS,코람코라이프인프라리츠,4600.0,4385.0,2026-03-04,,7.93,Triple Top,,0.0,,,4.9
매도,183190.KS,아세아시멘트,11850.0,11510.0,2026-03-04,,-6.02,Triple Top,,0.0,,,2.95
매도,031430.KS,신세계인터내셔날,12380.0,11720.0,2026-03-04,,-2.52,Triple Top,,0.0,,,5.63
매도,005610.KS,SPC삼립,51000.0,49900.0,2026-03-04,,-7.78,Triple Top,,0.0,,,2.2
매도,016800.KS,퍼시스,38150.0,41641.4140625,2026-03-04,,-11.51,Triple Top,,0.0,,,-8.38
매도,194480.KS,데브시스터즈,40000.0,35650.0,2026-03-04,,-3.73,Triple Top,,0.0,,,12.2
매도,060980.KS,HL홀딩스,46200.0,44400.0,2026-03-04,,13.79,Triple Top,,0.0,,,4.05
매도,117730.KS,티로보틱스,19300.0,22500.0,2026-03-04,,58.98,Triple Top,,0.0,,,-14.22
매도,200670.KS,휴메딕스,36450.0,38900.0,2026-03-04,,-33.05,Triple Top,,0.0,,,-6.3
매도,200880.KS,서연이화,14050.0,14830.0,2026-03-04,,15.92,Triple Top,,0.0,,,-5.26
매도,144510.KS,지씨셀,24150.0,24350.0,2026-03-04,,17.23,Triple Top,,0.0,,,-0.82
매도,314930.KS,바이오다인,12980.0,11730.0,2026-03-04,,-13.47,Triple Top,,0.0,,,10.66
매도,079940.KS,가비아,27300.0,29875.8203125,2026-03-04,,1.17,Triple Top,,0.0,,,-8.62
매도,036890.KS,진성티이씨,16690.0,13410.0,2026-03-04,,51.2,H&S,,0.0,,,24.46
매도,200470.KS,에이팩트,8540.0,6880.0,2026-03-04,,256.58,Triple Top,,0.0,,,24.13
매도,058970.KS,엠로,28950.0,38650.0,2026-03-04,,-45.17,Triple Top,,0.0,,,-25.1
매도,001390.KS,KG케미칼,5290.0,4825.0,2026-03-04,,15.0,Triple Top,,0.0,,,9.64
매도,094360.KS,칩스앤미디어,17270.0,17230.0,2026-03-04,,2.7,Triple Top,,0.0,,,0.23
매도,286940.KS,롯데이노베이트,21800.0,21150.0,2026-03-04,,-8.02,Triple Top,,0.0,,,3.07
매도,002710.KS,TCC스틸,13540.0,13050.0,2026-03-04,,-15.71,Rect Top,,0.0,,,3.75
매도,084690.KS,대상홀딩스,9500.0,9250.0,2026-03-04,,-8.74,Triple Top,,0.0,,,2.7
매도,017860.KS,DS단석,19190.0,18720.0,2026-03-04,,-23.65,Triple Top,,0.0,,,2.51
매도,272450.KS,진에어,6420.0,6570.0,2026-03-04,,-32.06,Triple Top,,0.0,,,-2.28
매도,094480.KS,갤럭시아머니트리,8670.0,8765.455078125,2026-03-04,,-27.98,Triple Top,,0.0,,,-1.09
매도,024720.KS,콜마홀딩스,9370.0,9200.0,2026-03-04,,-46.96,Triple Top,,0.0,,,1.85
매도,003520.KS,영진약품,1780.0,1854.0,2026-03-04,,-19.46,Triple Top,,0.0,,,-3.99
매도,003920.KS,남양유업,52500.0,47200.0,2026-03-04,,-14.95,Triple Top,,0.0,,,11.23
