date,rank,change,category,momentum_score,volatility_score,composite_score
2026-02-03,1,▲+4,건설,30.19,32.92,1.43
2026-02-03,2,▲+2,로봇,54.03,50.79,1.2
2026-02-03,3,▲+3,금융,23.14,32.39,0.98
2026-02-03,4,▼-3,IT,38.12,35.37,0.83
2026-02-03,5,▲+4,방산/우주항공,38.87,48.6,0.68
2026-02-03,6,▼-3,AI,28.84,34.34,0.42
2026-02-03,7,▲+1,반도체,42.19,48.22,0.41
2026-02-03,8,▼-1,자동차,35.46,45.52,0.36
2026-02-03,9,▲+5,철강/금속,27.61,46.11,0.21
2026-02-03,10,─,전력/인프라,33.63,42.93,0.15
2026-02-03,11,▲+10,소비재,8.85,20.09,0.06
2026-02-03,12,▲+4,2차전지,29.38,54.48,0.04
2026-02-03,13,▼-1,신재생에너지,19.81,37.87,-0.05
2026-02-03,14,▲+1,운송,10.6,21.49,-0.09
2026-02-03,15,▼-2,원자력,23.48,39.71,-0.18
2026-02-03,16,▲+6,플랫폼,9.8,24.24,-0.31
2026-02-03,17,─,에너지/화학,12.91,33.94,-0.4
2026-02-03,18,▼-16,금,24.14,55.24,-0.53
2026-02-03,19,▼-1,바이오/헬스케어,14.94,41.92,-0.73
2026-02-03,20,─,게임,4.34,32.96,-0.93
2026-02-03,21,▲+2,조선/해운,9.49,40.97,-0.94
2026-02-03,22,▲+2,미디어/엔터,3.34,30.31,-0.94
2026-02-03,23,▼-4,소프트웨어,4.63,29.94,-1.08
2026-02-03,24,▼-13,부동산/리츠,3.07,7.82,-1.11
