date,rank,change,category,momentum_score,volatility_score,composite_score
2026-03-24,1,─,Energy,19.9,15.53,3.3
2026-03-24,2,─,Automotive,24.48,71.2,1.41
2026-03-24,3,▲+1,Semiconductors,3.46,34.51,0.48
2026-03-24,4,▲+1,Clean Energy,1.32,35.59,0.47
2026-03-24,5,▼-2,Utilities,0.37,17.34,0.34
2026-03-24,6,▲+1,Metals & Mining,-0.81,47.34,0.18
2026-03-24,7,▲+1,Biotechnology,-1.05,25.86,0.15
2026-03-24,8,▼-2,Materials,-6.13,45.93,0.13
2026-03-24,9,─,Industrials,-0.61,20.39,0.12
2026-03-24,10,▲+6,Uranium,-3.52,56.87,0.11
2026-03-24,11,─,Software,-8.24,26.48,0.11
2026-03-24,12,▲+7,Electric Energy Infrastructure,-1.63,22.08,0.09
2026-03-24,13,─,Nuclear Energy,-4.06,38.33,0.02
2026-03-24,14,▼-2,Cryptocurrency,-13.33,49.75,-0.02
2026-03-24,15,▲+3,Cloud Computing,-7.32,26.64,-0.03
2026-03-24,16,▲+8,Leisure & Entertainment,-15.95,51.54,-0.17
2026-03-24,17,▲+10,Banks,-5.36,23.37,-0.26
2026-03-24,18,▼-1,Silver Miners,-11.01,64.06,-0.27
2026-03-24,19,▼-5,Technology,-5.46,19.85,-0.27
2026-03-24,20,─,Pharmaceutical,-2.57,16.14,-0.3
2026-03-24,21,─,Mortgage REITs,-4.9,17.44,-0.41
2026-03-24,22,▼-12,Real Estate,-3.88,14.8,-0.42
2026-03-24,23,▼-8,Telecom,-4.86,13.92,-0.5
2026-03-24,24,▼-2,Consumer Staples,-3.89,18.84,-0.52
2026-03-24,25,▲+1,Consumer Discretionary,-14.95,36.36,-0.55
2026-03-24,26,▲+2,Financials,-6.9,18.33,-0.56
2026-03-24,27,▼-4,Healthcare,-5.33,16.72,-0.6
2026-03-24,28,▼-3,Internet,-12.65,23.63,-0.67
2026-03-24,29,─,Medical Devices,-9.47,18.98,-0.95
