scan_datetime,rank,in_portfolio,ticker,name,market,current_price,take_profit_price,stop_loss_pct,take_profit_pct,hold_days,momentum,filter_mom,near_high,rs_rank,score,market_cap,close
2026-01-23 10:10:12,1,True,083650,비에이치아이,KOSDAQ,63500.0,88900.0,,40.0,30,311.6757866433247,31.8840579710145,99.22118380062305,98.48484848484848,0.7039239651189462,1656200000000.0,63700.0
2026-01-23 10:10:12,2,True,115180,큐리언트,KOSDAQ,27950.0,39130.0,,40.0,30,486.96914700544465,47.10526315789474,85.7361963190184,99.44178628389155,0.7024223878814244,241084569700.0,27950.0
2026-01-23 10:10:12,3,True,174900,앱클론,KOSDAQ,63500.0,88900.0,,40.0,30,272.5184205230957,267.47685185185185,100.0,98.56459330143541,0.6960781121227038,455676000000.0,63500.0
2026-01-23 10:10:12,4,True,298380,에이비엘바이오,KOSDAQ,182400.0,255359.99999999997,,40.0,30,470.7288874079235,114.58823529411765,84.64037122969837,99.36204146730464,0.6932948197933986,8328662160000.0,182400.0
2026-01-23 10:10:12,5,True,140410,메지온,KOSDAQ,113300.0,158620.0,,40.0,30,233.73968492123032,99.8236331569665,100.0,97.64752791068581,0.6830027854119549,986384361600.0,113300.0
2026-01-23 10:10:12,6,True,056080,유진로봇,KOSDAQ,35250.0,49350.0,,40.0,30,242.0892276719508,169.2601067887109,97.91955617198336,99.00318979266348,0.6801970541714674,1324178965600.0,35300.0
2026-01-23 10:10:12,7,True,058610,에스피지,KOSDAQ,106900.0,149660.0,,40.0,30,267.2081599959599,236.90851735015772,95.44235924932975,97.96650717703349,0.6751714905400875,2229660930000.0,106800.0
2026-01-23 10:10:12,8,True,032940,원익,KOSDAQ,14130.0,19782.0,,40.0,30,193.94422740547247,86.57894736842104,97.92817679558011,98.1658692185008,0.6646785816517506,257980001400.0,14180.0
2026-01-23 10:10:12,9,True,098460,고영,KOSDAQ,29000.0,40600.0,,40.0,30,213.28444967245227,74.77477477477477,97.0,96.88995215311004,0.6636068642884217,399570674100.0,29100.0
2026-01-23 10:10:12,10,True,127120,제이에스링크,KOSDAQ,22500.0,31499.999999999996,,40.0,30,262.11841413272134,11.910669975186106,89.8406374501992,98.12599681020734,0.6519049962315239,267668071550.0,22550.0
2026-01-23 10:10:12,11,True,006730,서부T&D,KOSDAQ,14970.0,20958.0,,40.0,30,155.70293485119703,66.44518272425248,99.01185770750988,94.93620414673046,0.6508206457352724,833246411490.0,15030.0
2026-01-23 10:10:12,12,True,099320,쎄트렉아이,KOSDAQ,151700.0,212380.0,,40.0,30,120.4420471915245,157.1912013536379,100.0,97.32854864433811,0.650135754040769,1104810024000.0,152000.0
2026-01-23 10:10:12,13,True,240810,원익IPS,KOSDAQ,75800.0,106120.0,,40.0,30,192.65118719664176,29.401709401709407,94.15422885572139,96.37161084529505,0.6453118473114371,3715651305700.0,75700.0
2026-01-23 10:10:12,14,True,010170,대한광통신,KOSDAQ,3010.0,4214.0,,40.0,30,234.49284925336738,81.68077388149939,90.24024024024024,97.80701754385966,0.6449282799762865,221593583125.0,3005.0
2026-01-23 10:10:12,15,True,900260,로스웰,KOSDAQ,1577.0,2207.7999999999997,,40.0,30,162.38747346072188,57.38522954091816,97.22564734895191,94.45773524720893,0.6445625289112012,223589031250.0,1577.0
2026-01-23 10:10:12,16,False,060280,큐렉소,KOSDAQ,19350.0,27090.0,,40.0,30,108.96932026486456,74.32553956834533,100.0,93.85964912280701,0.6390408641118819,646630349405.0,19385.0
2026-01-23 10:10:12,17,False,006910,보성파워텍,KOSDAQ,8260.0,11564.0,,40.0,30,162.66104375329468,53.04990757855823,93.66515837104072,96.49122807017544,0.6351363069193473,381484928520.0,8280.0
2026-01-23 10:10:12,18,False,115310,인포바인,KOSDAQ,74200.0,103880.0,,40.0,30,248.04151978065022,9.077598828696921,86.93115519253209,97.52791068580542,0.6350377098311775,237869783500.0,74500.0
2026-01-23 10:10:12,19,False,215100,로보로보,KOSDAQ,13160.0,18424.0,,40.0,30,156.26783248964566,38.970588235294116,93.4982332155477,96.65071770334929,0.6330217727865983,235473546420.0,13230.0
2026-01-23 10:10:12,20,False,101170,우림피티에스,KOSDAQ,20300.0,28420.0,,40.0,30,202.2434851205049,208.98021308980213,89.42731277533039,98.00637958532695,0.6330094765640683,274050000000.0,20300.0
