date,rank,change,category,momentum_score,volatility_score,composite_score
2026-03-26,1,▲+3,금융,15.25,55.51,1.06
2026-03-26,2,▼-1,건설,36.46,73.09,0.82
2026-03-26,3,▼-1,원자력,38.61,81.58,0.66
2026-03-26,4,▲+4,방산/우주항공,28.12,86.34,0.59
2026-03-26,5,▲+2,신재생에너지,29.04,78.26,0.5
2026-03-26,6,▼-3,전력/인프라,35.04,76.55,0.48
2026-03-26,7,▼-2,반도체,34.1,81.98,0.48
2026-03-26,8,▼-2,IT,24.0,72.15,0.07
2026-03-26,9,▲+2,부동산/리츠,3.0,19.06,0.06
2026-03-26,10,▼-1,AI,19.27,69.42,0.03
2026-03-26,11,▲+7,바이오/헬스케어,6.77,67.3,-0.18
2026-03-26,12,▲+5,2차전지,12.07,81.6,-0.32
2026-03-26,13,▲+2,에너지/화학,7.46,67.89,-0.35
2026-03-26,14,▼-4,자동차,14.64,73.17,-0.4
2026-03-26,15,▲+1,철강/금속,5.64,69.03,-0.48
2026-03-26,16,▼-2,조선/해운,0.19,66.2,-0.52
2026-03-26,17,▲+6,게임,-3.22,51.37,-0.59
2026-03-26,18,▲+2,플랫폼,-0.11,50.28,-0.6
2026-03-26,19,▼-7,로봇,5.68,79.32,-0.68
2026-03-26,20,▲+1,소비재,-2.48,48.14,-0.77
2026-03-26,21,▼-2,운송,0.19,49.3,-0.79
2026-03-26,22,▼-9,금,1.35,42.7,-0.86
2026-03-26,23,▼-1,소프트웨어,-9.97,59.12,-1.19
2026-03-26,24,─,미디어/엔터,-13.17,53.66,-1.33
