scan_datetime,rank,in_portfolio,ticker,name,market,current_price,take_profit_price,stop_loss_pct,take_profit_pct,hold_days,momentum,filter_mom,near_high,rs_rank,score,market_cap,close
2026-01-29 10:10:11,1,True,140410,메지온,KOSDAQ,168300.0,235619.99999999997,,40.0,30,383.88835664558985,175.65359477124184,100.0,99.20255183413079,0.7008143190093075,1468694102400.0,168700.0
2026-01-29 10:10:11,2,True,058610,에스피지,KOSDAQ,155600.0,217840.0,,40.0,30,366.83936157293147,391.42857142857144,100.0,99.0829346092504,0.6969636952504482,3231755730000.0,154800.0
2026-01-29 10:10:11,3,True,083650,비에이치아이,KOSDAQ,78100.0,109340.0,,40.0,30,306.8176572417772,45.8100558659218,100.0,98.48484848484848,0.6830074631737232,2035800000000.0,78300.0
2026-01-29 10:10:11,4,True,010170,대한광통신,KOSDAQ,3630.0,5082.0,,40.0,30,303.6149442522798,87.56423432682425,100.0,98.7639553429027,0.6829656749704217,269156931250.0,3650.0
2026-01-29 10:10:11,5,True,240810,원익IPS,KOSDAQ,103300.0,144620.0,,40.0,30,279.3528505392912,57.446808510638306,100.0,98.32535885167464,0.6768794074121061,5085092143600.0,103600.0
2026-01-29 10:10:11,6,True,290740,액트로,KOSDAQ,22350.0,31289.999999999996,,40.0,30,269.49131044461296,329.67244701348744,98.89135254988913,98.00637958532695,0.6696973470257112,223669245300.0,22300.0
2026-01-29 10:10:11,7,True,174900,앱클론,KOSDAQ,64000.0,89600.0,,40.0,30,313.2336974733597,197.91183294663574,94.41176470588235,98.64433811802232,0.6625858663779577,460699200000.0,64200.0
2026-01-29 10:10:11,8,True,290650,엘앤씨바이오,KOSDAQ,76400.0,106960.0,,40.0,30,193.89410358672734,45.90476190476191,100.0,96.01275917065391,0.6537065959477919,563724831200.0,76600.0
2026-01-29 10:10:11,9,True,218410,RFHIC,KOSDAQ,46050.0,64469.99999999999,,40.0,30,190.34436927367605,34.99267935578332,100.0,96.25199362041468,0.6535018216265411,1099375282000.0,46100.0
2026-01-29 10:10:11,10,True,127120,제이에스링크,KOSDAQ,22850.0,31989.999999999996,,40.0,30,322.1436516764659,19.097042034250133,91.43426294820716,98.3652312599681,0.6520352682306557,272416063950.0,22950.0
2026-01-29 10:10:11,11,True,089970,브이엠,KOSDAQ,28750.0,40250.0,,40.0,30,319.7776688762219,14.003944773175547,91.02362204724409,98.08612440191388,0.6492814923942712,671479795500.0,28900.0
2026-01-29 10:10:11,12,True,032940,원익,KOSDAQ,14360.0,20104.0,,40.0,30,231.9604293288504,62.14689265536724,94.65699208443272,97.92663476874003,0.6448675715590724,261072850500.0,14350.0
2026-01-29 10:10:11,13,True,098460,고영,KOSDAQ,31650.0,44310.0,,40.0,30,211.51939803091565,88.50506253722455,96.34703196347031,96.81020733652312,0.6447443870720989,434584599150.0,31650.0
2026-01-29 10:10:11,14,True,006730,서부T&D,KOSDAQ,15170.0,21238.0,,40.0,30,157.20700729927006,66.37744034707158,100.0,94.45773524720893,0.6424879519501425,850432465220.0,15340.0
2026-01-29 10:10:11,15,True,099320,쎄트렉아이,KOSDAQ,171800.0,240519.99999999997,,40.0,30,120.17333579199705,190.1006711409396,100.0,97.60765550239235,0.6418297010027687,1256721402300.0,172900.0
2026-01-29 10:10:11,16,False,080220,제주반도체,KOSDAQ,35350.0,49490.0,,40.0,30,211.21794197471124,67.53554502369667,95.15477792732166,97.20893141945773,0.6408608717469599,1100270871000.0,35350.0
2026-01-29 10:10:11,17,False,170920,엘티씨,KOSDAQ,27150.0,38010.0,,40.0,30,140.1688643673306,24.200913242009126,100.0,94.61722488038278,0.639270388639951,204542449600.0,27200.0
2026-01-29 10:10:11,18,False,056080,유진로봇,KOSDAQ,32850.0,45990.0,,40.0,30,244.64061016746192,148.86535552193644,91.2621359223301,98.72408293460924,0.635889011887989,1234149800800.0,32900.0
2026-01-29 10:10:11,19,False,036810,에프에스티,KOSDAQ,45450.0,63629.99999999999,,40.0,30,132.89629805410536,25.616438356164384,100.0,93.6602870813397,0.6355804703457647,927720371900.0,45850.0
2026-01-29 10:10:11,20,False,101490,에스앤에스텍,KOSDAQ,85400.0,119559.99999999999,,40.0,30,115.33572290439349,53.14183123877918,100.0,95.17543859649122,0.635316992127236,1683423734300.0,85300.0
