date,rank,change,category,momentum_score,volatility_score,composite_score
2026-02-19,1,─,금융,48.29,39.18,2.19
2026-02-19,2,▲+1,IT,44.83,42.05,0.8
2026-02-19,3,▼-1,건설,34.09,36.02,0.75
2026-02-19,4,▲+4,반도체,47.75,53.33,0.5
2026-02-19,5,─,AI,35.04,39.82,0.46
2026-02-19,6,▲+4,신재생에너지,36.86,50.04,0.31
2026-02-19,7,▼-1,운송,17.2,24.16,0.3
2026-02-19,8,▲+3,플랫폼,17.08,27.55,0.27
2026-02-19,9,▲+3,전력/인프라,42.61,50.4,0.27
2026-02-19,10,▼-6,소비재,13.12,26.47,0.05
2026-02-19,11,▼-4,자동차,34.22,42.72,0.04
2026-02-19,12,▲+1,원자력,32.71,47.61,-0.11
2026-02-19,13,▲+2,에너지/화학,19.75,37.82,-0.18
2026-02-19,14,▼-5,로봇,37.46,46.35,-0.25
2026-02-19,15,▲+1,부동산/리츠,4.72,8.06,-0.34
2026-02-19,16,▼-2,2차전지,24.79,54.87,-0.35
2026-02-19,17,─,철강/금속,19.78,43.68,-0.55
2026-02-19,18,─,미디어/엔터,7.01,33.57,-0.67
2026-02-19,19,▲+3,바이오/헬스케어,14.28,44.74,-0.7
2026-02-19,20,─,방산/우주항공,25.49,52.57,-0.71
2026-02-19,21,─,게임,6.27,32.54,-0.79
2026-02-19,22,▼-3,금,17.85,56.7,-0.84
2026-02-19,23,─,소프트웨어,3.4,30.63,-1.19
2026-02-19,24,─,조선/해운,5.42,40.25,-1.39
