scan_datetime,rank,in_portfolio,ticker,name,market,current_price,take_profit_price,stop_loss_pct,take_profit_pct,hold_days,momentum,filter_mom,near_high,rs_rank,score,market_cap,close
2026-03-12 10:10:04,1,True,174900,앱클론,KOSDAQ,80500.0,112700.0,,40.0,30,489.96446099170754,92.9951690821256,100.0,99.2472266244057,0.6686865236375962,1592048249000.0,79900.0
2026-03-12 10:10:04,2,True,389470,인벤티지랩,KOSDAQ,98100.0,137340.0,,40.0,30,477.8866950335525,0.92592592592593,100.0,99.04912836767036,0.6670460484946474,1302504601500.0,98100.0
2026-03-12 10:10:04,3,True,347700,스피어,KOSDAQ,51200.0,71680.0,,40.0,30,474.87900494197345,598.0874316939891,98.8394584139265,99.40570522979397,0.6629591347932251,2411231376400.0,51100.0
2026-03-12 10:10:04,4,True,126340,비나텍,KOSDAQ,144400.0,202160.0,,40.0,30,409.975999018938,84.27109974424552,100.0,98.73217115689383,0.6596230171434985,970327322800.0,144100.0
2026-03-12 10:10:04,5,True,218410,RFHIC,KOSDAQ,86100.0,120539.99999999999,,40.0,30,327.76106935632134,181.77339901477833,100.0,98.69255150554676,0.6514141146375368,2273995323600.0,85800.0
2026-03-12 10:10:04,6,True,083650,비에이치아이,KOSDAQ,102000.0,142800.0,,40.0,30,370.71198063735375,99.41520467836258,97.42857142857143,98.61331220285261,0.645293912355162,3165609562500.0,102300.0
2026-03-12 10:10:04,7,True,380540,옵티코어,KOSDAQ,5020.0,7028.0,,40.0,30,256.3814702798917,175.42605827377682,100.0,97.46434231378764,0.6415890727216844,244453766670.0,5010.0
2026-03-12 10:10:04,8,True,189300,인텔리안테크,KOSDAQ,141000.0,197400.0,,40.0,30,253.70868872322262,210.27624309392263,98.8036593947924,97.70206022187004,0.6371248484842635,1507544578800.0,140400.0
2026-03-12 10:10:04,9,True,357580,아모센스,KOSDAQ,22700.0,31779.999999999996,,40.0,30,209.62120570678633,242.02682563338303,100.0,97.10776545166404,0.63616527013972,267468388200.0,22950.0
2026-03-12 10:10:04,10,True,077360,덕산하이메탈,KOSDAQ,14070.0,19698.0,,40.0,30,205.6971517129188,153.2142857142857,100.0,96.31537242472267,0.6339869311257353,644296688360.0,14180.0
2026-03-12 10:10:04,11,True,032500,케이엠더블유,KOSDAQ,26900.0,37660.0,,40.0,30,165.6145656145656,69.32907348242811,100.0,96.03803486529318,0.6294016819199346,1091999386000.0,26500.0
2026-03-12 10:10:04,12,True,046120,오르비텍,KOSDAQ,7800.0,10920.0,,40.0,30,127.84913075967188,99.4910941475827,100.0,95.2852614896989,0.6239707844304028,257905604320.0,7840.0
2026-03-12 10:10:04,13,True,290740,액트로,KOSDAQ,28550.0,39970.0,,40.0,30,352.8992227521639,336.9230769230769,92.35772357723577,98.17749603803486,0.6224692623061459,285846312400.0,28400.0
2026-03-12 10:10:04,14,True,085910,네오티스,KOSDAQ,18670.0,26138.0,,40.0,30,427.23047040839026,190.8805031446541,90.02433090024331,99.0095087163233,0.6224501632955994,257794133000.0,18500.0
2026-03-12 10:10:04,15,True,036170,에이치엠넥스,KOSDAQ,4520.0,6328.0,,40.0,30,233.55324110057518,434.91124260355025,94.56066945606695,98.57369255150554,0.6203019905814473,277372629520.0,4520.0
2026-03-12 10:10:04,16,False,000250,삼천당제약,KOSDAQ,781000.0,1093400.0,,40.0,30,249.64996572647192,244.96644295302013,94.13919413919413,97.74167987321711,0.6183422761022999,18085710912000.0,771000.0
2026-03-12 10:10:04,17,False,138080,오이솔루션,KOSDAQ,32950.0,46130.0,,40.0,30,78.51477160206,157.08661417322833,100.0,94.61172741679873,0.6175764467430925,392133748300.0,32650.0
2026-03-12 10:10:04,18,False,027360,아주IB투자,KOSDAQ,6140.0,8596.0,,40.0,30,117.24833409131354,200.0,100.0,92.63074484944532,0.6169246659157929,741409884720.0,6120.0
2026-03-12 10:10:04,19,False,065660,안트로젠,KOSDAQ,56700.0,79380.0,,40.0,30,172.46885559257706,56.07734806629834,95.76271186440678,96.15689381933439,0.61356755644722,565344650000.0,56500.0
2026-03-12 10:10:04,20,False,200710,에이디테크놀로지,KOSDAQ,47700.0,66780.0,,40.0,30,114.39600940912844,59.228187919463096,99.16405433646813,92.2741679873217,0.6125267681902755,637767003900.0,47450.0
