date,rank,change,category,momentum_score,volatility_score,composite_score
2026-04-15,1,─,건설,67.5,81.03,1.58
2026-04-15,2,─,금융,22.62,48.63,1.32
2026-04-15,3,▲+2,부동산/리츠,6.51,11.91,1.07
2026-04-15,4,─,전력/인프라,44.66,70.94,0.76
2026-04-15,5,▼-2,원자력,39.28,74.23,0.44
2026-04-15,6,─,IT,32.29,64.22,0.43
2026-04-15,7,─,2차전지,20.61,55.85,0.37
2026-04-15,8,▲+1,신재생에너지,28.28,58.98,0.2
2026-04-15,9,▼-1,반도체,30.91,71.08,0.16
2026-04-15,10,▲+1,AI,21.96,59.33,0.08
2026-04-15,11,▲+1,철강/금속,14.97,54.92,0.05
2026-04-15,12,▲+1,에너지/화학,14.02,50.5,0.01
2026-04-15,13,▲+1,방산/우주항공,21.71,70.5,-0.0
2026-04-15,14,▼-4,자동차,19.33,59.76,-0.15
2026-04-15,15,▲+1,소비재,7.81,39.45,-0.16
2026-04-15,16,▲+2,게임,3.32,41.57,-0.35
2026-04-15,17,▼-2,운송,4.9,39.72,-0.52
2026-04-15,18,▲+1,플랫폼,3.64,41.64,-0.61
2026-04-15,19,▲+1,금,2.78,41.92,-0.66
2026-04-15,20,▼-3,로봇,6.15,64.69,-0.75
2026-04-15,21,▲+2,소프트웨어,-1.6,48.55,-0.78
2026-04-15,22,▼-1,조선/해운,-1.89,52.94,-0.9
2026-04-15,23,▼-1,바이오/헬스케어,0.03,53.91,-0.98
2026-04-15,24,─,미디어/엔터,-11.85,44.86,-1.62
