date,rank,change,category,momentum_score,volatility_score,composite_score
2026-03-06,1,▲+3,금융,22.88,55.79,1.42
2026-03-06,2,▲+7,반도체,47.98,78.92,0.72
2026-03-06,3,▼-2,건설,30.52,65.56,0.59
2026-03-06,4,▲+14,방산/우주항공,38.32,85.66,0.5
2026-03-06,5,─,전력/인프라,36.78,72.14,0.48
2026-03-06,6,▼-4,IT,35.52,67.64,0.46
2026-03-06,7,▲+3,신재생에너지,28.81,75.4,0.39
2026-03-06,8,▼-1,원자력,30.03,76.9,0.29
2026-03-06,9,▼-1,AI,25.08,63.37,0.16
2026-03-06,10,▼-7,자동차,25.57,72.13,0.14
2026-03-06,11,▲+10,금,16.96,36.84,0.08
2026-03-06,12,▼-1,에너지/화학,15.99,63.08,0.06
2026-03-06,13,▼-7,운송,7.41,43.91,-0.17
2026-03-06,14,▲+1,철강/금속,13.91,64.64,-0.23
2026-03-06,15,▲+2,2차전지,14.1,79.59,-0.37
2026-03-06,16,─,로봇,15.95,75.73,-0.52
2026-03-06,17,▼-4,플랫폼,2.98,45.8,-0.53
2026-03-06,18,▼-4,부동산/리츠,0.81,18.16,-0.59
2026-03-06,19,─,조선/해운,0.79,64.83,-0.69
2026-03-06,20,▼-8,소비재,-0.4,45.33,-0.73
2026-03-06,21,▼-1,바이오/헬스케어,1.27,65.09,-0.74
2026-03-06,22,▲+2,게임,-5.51,41.83,-1.08
2026-03-06,23,─,미디어/엔터,-5.81,46.5,-1.08
2026-03-06,24,▼-2,소프트웨어,-7.09,51.43,-1.19
