구분,티커,종목명,현재가,신호가,신호일,매도예정,모멘텀(%),패턴,상태,오늘고가,손절가,익절가,손익률(%)
매도,005950.KS,이수화학,7820.0,8850.0,2026-03-03,,33.68,Triple Top,,0.0,,,-11.64
매도,078150.KS,HB테크놀러지,2200.0,2050.0,2026-03-03,,12.1,Triple Top,,0.0,,,7.32
매도,001780.KS,알루코,2065.0,2210.0,2026-03-03,,-10.22,Triple Top,,0.0,,,-6.56
매도,086890.KS,이수앱지스,4860.0,5310.0,2026-03-03,,-12.27,Triple Top,,0.0,,,-8.47
매도,365550.KS,ESR켄달스퀘어리츠,4290.0,4365.0,2026-02-27,,5.42,Triple Top,,0.0,,,-1.72
매도,099430.KS,바이오플러스,4955.0,5120.0,2026-02-27,,-31.63,Triple Top,,0.0,,,-3.22
매도,041020.KS,폴라리스오피스,5250.0,4310.0,2026-02-27,,-15.46,Triple Top,,0.0,,,21.81
매도,058820.KS,CMG제약,1716.0,1984.0,2026-02-27,,-19.25,Triple Top,,0.0,,,-13.51
매도,338220.KS,뷰노,16960.0,19160.0,2026-02-27,,-20.19,Rect Top,,0.0,,,-11.48
매도,005500.KS,삼진제약,18230.0,18940.0,2026-02-27,,-1.09,Triple Top,,0.0,,,-3.75
매도,095700.KS,제넥신,4575.0,4420.0,2026-02-27,,-8.5,Rect Top,,0.0,,,3.51
매도,237880.KS,클리오,11600.0,12980.0,2026-02-27,,-29.4,Triple Top,,0.0,,,-10.63
매도,253450.KS,스튜디오드래곤,39050.0,45100.0,2026-02-26,,-28.61,Triple Top,,0.0,,,-13.41
매도,225570.KS,넥슨게임즈,10920.0,12030.0,2026-02-26,,-24.74,Triple Top,,0.0,,,-9.23
매도,019170.KS,신풍제약,10750.0,12170.0,2026-02-26,,-25.76,Rect Top,,0.0,,,-11.67
매도,094170.KS,동운아나텍,26850.0,29950.0,2026-02-26,,45.46,Triple Top,,0.0,,,-10.35
매도,078350.KS,한양디지텍,27000.0,28250.0,2026-02-26,,182.43,H&S,,0.0,,,-4.42
매도,256840.KS,한국비엔씨,3880.0,4610.0,2026-02-26,,-25.38,Triple Top,,0.0,,,-15.84
매도,115450.KS,HLB테라퓨틱스,3155.0,2638.09521484375,2026-02-26,,-47.99,Triple Top,,0.0,,,19.59
매도,016880.KS,웅진,2830.0,2220.0,2026-02-26,,-1.39,Triple Top,,0.0,,,27.48
매도,001430.KS,세아베스틸지주,65100.0,76800.0,2026-02-25,,160.4,H&S,,0.0,,,-15.23
매도,079160.KS,CJ CGV,4820.0,5760.0,2026-02-25,,-6.04,Triple Top,,0.0,,,-16.32
매도,241710.KS,코스메카코리아,73800.0,96500.0,2026-02-25,,16.58,Triple Top,,0.0,,,-23.52
매도,097520.KS,엠씨넥스,23400.0,28400.0,2026-02-23,,-9.71,Triple Top,,0.0,,,-17.61
매도,054450.KS,텔레칩스,12970.0,14520.0,2026-02-23,,-10.67,Triple Top,,0.0,,,-10.67
손절하락,368770.KS,파이버프로,16260.0,19410.0,2026-03-12,2026-06-03,139.3,"Rect Bottom (손절 15% 이탈, -16.2%)",,0.0,16460.18196183333,35916.488324031474,-16.23
손절하락,015750.KS,성우하이텍,9200.0,11900.0,2026-03-11,2026-06-02,60.0,"Inv H&S (손절 15% 이탈, -22.7%)",,0.0,10091.507745791685,22019.897529931714,-22.69
손절하락,010955.KS,S-Oil우,56900.0,74000.0,2026-03-03,2026-05-25,41.54,"Rect Bottom (손절 15% 이탈, -23.1%)",,0.0,62753.913713326445,136930.45522814678,-23.11
손절하락,011210.KS,현대위아,84200.0,111000.0,2026-02-27,2026-05-21,80.3,"Rect Bottom (손절 15% 이탈, -24.1%)",,0.0,94130.87056998967,205395.68284222018,-24.14
손절하락,012860.KS,모베이스전자,3800.0,4805.0,2026-02-27,2026-05-21,153.16,"Inv H&S (손절 15% 이탈, -20.9%)",,0.0,4074.7642620612646,8891.227532043855,-20.92
손절하락,086520.KS,에코프로,151100.0,180500.0,2026-02-26,2026-05-20,252.63,"Rect Bottom (손절 15% 이탈, -16.3%)",,0.0,153068.66790885708,333999.2860632499,-16.29
손절하락,137400.KS,피엔티,46750.0,55900.0,2026-02-25,2026-05-19,48.93,"Rect Bottom (손절 15% 이탈, -16.4%)",,0.0,47404.6456293912,103438.00604396494,-16.37
손절하락,005070.KS,코스모신소재,48850.0,60100.0,2026-02-23,2026-05-17,48.93,"Rect Bottom (손절 15% 이탈, -18.7%)",,0.0,50966.35424555297,111209.73458394084,-18.72
손절하락,093520.KS,매커스,25000.0,30800.0,2026-02-23,2026-05-17,53.83,"Rect Bottom (손절 15% 이탈, -18.8%)",,0.0,26119.196518519657,56992.67595982325,-18.83
손절하락,115310.KS,인포바인,74500.0,91200.0,2026-02-23,2026-05-17,73.9,"Rect Bottom (손절 15% 이탈, -18.3%)",,0.0,77339.9585223699,168757.53401090522,-18.31
매도전환,064350.KS,현대로템,186300.0,249000.0,2026-03-03,2026-03-13,,,,,,198500.0,-20.28
매도전환,105630.KS,한세실업,12140.0,15120.0,2026-02-04,2026-03-13,,,,,,12280.0,-18.78
매도전환,00104K.KS,CJ4우(전환),171100.0,163000.0,2026-01-23,2026-03-09,,,,,,149900.0,-8.04
매도전환,102120.KS,어보브반도체,11710.0,13300.0,2026-02-26,2026-03-09,,,,,,10860.0,-18.35
설정,패턴 모드,X3 Disparity Regime,,,,,,,,,,,
설정,이격도 레짐,단기 31일 / 장기 174일,,,,,,,,,,,
설정,매도 기준,단기 이격도 > +16%,,,,,,,,,,,
설정,매수 기준,장기 이격도 < -9%,,,,,,,,,,,
설정,풀백 기준,2.4%,,,,,,,,,,,
설정,현재 상태,매수 허용 (골든크로스),,,,,,,,,,,
설정,KOSPI 현재가,"5,925.03",,,,,,,,,,,
설정,단기 이격도,+6.9%,,,,,,,,,,,
설정,장기 이격도,+45.8%,,,,,,,,,,,
설정,KOSPI 정배열,아니오,,,,,,,,,,,
설정,모멘텀 임계값,22.7%,,,,,,,,,,,
설정,최대 종목 수,30,,,,,,,,,,,
설정,검색 기간,최근 20일,,,,,,,,,,,
설정,보유 기간 제한,83일 경과 & 수익률 10% 미만시 매도,,,,,,,,,,,
설정,손절 비율,15.2%,,,,,,,,,,,
설정,익절 비율,85.0%,,,,,,,,,,,
설정,수수료,0.17% (매수/매도 각),,,,,,,,,,,
설정,슬리피지,"매수 0.20%, 매도 0.20%",,,,,,,,,,,
설정,백테스트 수익률,"2,132.1%",,,,,,,,,,,
설정,백테스트 MDD,-46.0%,,,,,,,,,,,
설정,백테스트 기간,2013-01-02 ~ 2026-03-16,,,,,,,,,,,
