scan_datetime,rank,in_portfolio,ticker,name,market,current_price,take_profit_price,stop_loss_pct,take_profit_pct,hold_days,momentum,filter_mom,near_high,rs_rank,score,market_cap,close
2026-02-14 20:02:39,1,True,347700,스피어,KOSDAQ,47850.0,66990.0,,40.0,30,457.541924969156,384.7908745247148,96.22641509433963,99.48351211760031,0.7019731417898717,1804884543000.0,38250.0
2026-02-14 20:02:39,2,True,127120,제이에스링크,KOSDAQ,34000.0,47600.0,,40.0,30,386.11231535759833,68.96361631753032,98.71175523349437,99.04648390941597,0.6958271875360498,1004990543150.0,30650.0
2026-02-14 20:02:39,3,True,089970,브이엠,KOSDAQ,34100.0,47740.0,,40.0,30,344.49107457987793,34.16988416988418,99.14407988587732,98.60945570123162,0.6878110491743337,848306401250.0,34750.0
2026-02-14 20:02:39,4,True,100790,미래에셋벤처투자,KOSDAQ,23450.0,32830.0,,40.0,30,323.0127152540946,184.8027842227378,98.2,98.92729439809297,0.6802803529923569,1304209764700.0,24550.0
2026-02-14 20:02:39,5,True,290740,액트로,KOSDAQ,25800.0,36120.0,,40.0,30,418.4073173634371,428.65064695009244,93.0081300813008,99.0067540723083,0.6799329926677063,287859314600.0,28600.0
2026-02-14 20:02:39,6,True,241520,DSC인베스트먼트,KOSDAQ,14340.0,20076.0,,40.0,30,276.3903990979018,77.59103641456582,100.0,98.33134684147795,0.6762708254897629,342360000000.0,12680.0
2026-02-14 20:02:39,7,True,290650,엘앤씨바이오,KOSDAQ,117100.0,163940.0,,40.0,30,251.4312538702783,92.7346115035318,100.0,97.85458879618594,0.6699519320066938,2372417016500.0,95500.0
2026-02-14 20:02:39,8,True,240810,원익IPS,KOSDAQ,116600.0,163240.0,,40.0,30,366.9898446833931,59.275362318840585,93.2937181663837,98.80810488676997,0.6698173054685305,5394320719900.0,109900.0
2026-02-14 20:02:39,9,True,445680,큐리옥스바이오시스템즈,KOSDAQ,109800.0,153720.0,,40.0,30,464.7091208896036,64.12884333821376,87.7151799687011,99.08621374652364,0.6688758674604076,1919133279300.0,112100.0
2026-02-14 20:02:39,10,True,397030,에이프릴바이오,KOSDAQ,68200.0,95480.0,,40.0,30,272.8228354684659,70.38007863695937,93.9306358381503,97.65593961064761,0.6499605347331515,1517270690000.0,65000.0
2026-02-14 20:02:39,11,True,083650,비에이치아이,KOSDAQ,87500.0,122499.99999999999,,40.0,30,231.4771211050938,75.52447552447552,95.67979669631512,97.05999205403258,0.6468577705637155,2330111437500.0,75300.0
2026-02-14 20:02:39,12,True,218410,RFHIC,KOSDAQ,62100.0,86940.0,,40.0,30,152.50122531581528,59.811616954474104,100.0,94.91458085021851,0.6425322088335782,1349025197800.0,50900.0
2026-02-14 20:02:39,13,True,115310,인포바인,KOSDAQ,86300.0,120819.99999999999,,40.0,30,148.28170582008477,11.138923654568211,100.0,94.5570123162495,0.6408380048860245,283528010400.0,88800.0
2026-02-14 20:02:39,14,True,180400,DXVX,KOSDAQ,5090.0,7126.0,,40.0,30,146.02649790494527,128.3783783783784,100.0,94.63647199046484,0.6405439901053803,499037220240.0,5070.0
2026-02-14 20:02:39,15,True,041920,메디아나,KOSDAQ,25150.0,35210.0,,40.0,30,346.9028222145284,346.0431654676259,86.56195462478185,98.84783472387764,0.6390310367158075,461235930400.0,24800.0
2026-02-14 20:02:39,16,False,080220,제주반도체,KOSDAQ,45300.0,63419.99999999999,,40.0,30,169.52117603905083,122.22222222222223,97.35449735449735,96.18593563766389,0.6385034696944945,1584370318000.0,46000.0
2026-02-14 20:02:39,17,False,476060,온코닉테라퓨틱스,KOSDAQ,18980.0,26572.0,,40.0,30,418.2552406953892,31.64285714285715,81.91111111111111,98.8875645609853,0.635687493151076,827282891200.0,18430.0
2026-02-14 20:02:39,18,False,101490,에스앤에스텍,KOSDAQ,95700.0,133980.0,,40.0,30,170.9111488398415,69.02985074626866,96.28055260361317,96.14620580055622,0.6344527533263198,1932940037400.0,90600.0
2026-02-14 20:02:39,19,False,102710,이엔에프테크놀로지,KOSDAQ,60000.0,84000.0,,40.0,30,165.44338317279917,27.041357370095433,97.08265802269044,95.19268970997219,0.6343259136742436,855841376400.0,59900.0
2026-02-14 20:02:39,20,False,174900,앱클론,KOSDAQ,54900.0,76860.0,,40.0,30,333.52354051442194,111.78571428571429,85.94202898550725,98.17242749304728,0.6322400617912316,1181582743000.0,59300.0
