date,rank,change,category,momentum_score,volatility_score,composite_score
2026-02-11,1,▲+1,금융,32.49,35.46,1.94
2026-02-11,2,▼-1,건설,34.49,36.92,1.22
2026-02-11,3,▲+8,소비재,16.68,25.82,0.74
2026-02-11,4,─,IT,35.48,41.76,0.49
2026-02-11,5,▼-2,로봇,42.88,53.14,0.42
2026-02-11,6,▲+8,운송,15.64,24.03,0.4
2026-02-11,7,▲+10,플랫폼,15.55,27.82,0.29
2026-02-11,8,▼-2,자동차,33.7,45.33,0.26
2026-02-11,9,▼-2,AI,28.01,39.63,0.25
2026-02-11,10,─,반도체,37.44,53.16,0.21
2026-02-11,11,▼-2,신재생에너지,28.99,48.61,0.17
2026-02-11,12,─,전력/인프라,35.1,50.21,0.09
2026-02-11,13,─,2차전지,24.19,55.42,-0.16
2026-02-11,14,▼-6,철강/금속,21.98,44.31,-0.16
2026-02-11,15,▲+4,부동산/리츠,4.38,7.83,-0.17
2026-02-11,16,▲+6,미디어/엔터,10.16,33.75,-0.18
2026-02-11,17,▼-1,원자력,25.65,46.37,-0.25
2026-02-11,18,▼-3,에너지/화학,15.36,36.71,-0.26
2026-02-11,19,▼-1,금,22.33,56.46,-0.45
2026-02-11,20,─,바이오/헬스케어,12.36,44.47,-0.67
2026-02-11,21,▼-16,방산/우주항공,23.19,53.93,-0.69
2026-02-11,22,▲+2,게임,4.13,32.23,-0.87
2026-02-11,23,─,소프트웨어,3.31,30.48,-1.07
2026-02-11,24,▼-3,조선/해운,-0.0,38.69,-1.72
