구분,티커,종목명,신호일,진입일,진입가,현재가/청산가,청산일,모멘텀(%),수급빈집,우선순위(%),패턴,상태,손절가,익절가,손익률(%),보유일수
매도패턴,101490.KS,에스앤에스텍,2026-03-30,,79900.0,76900.0,,66.78,0.0,0.0,Rect Top,,,,-3.75,
매도패턴,329180.KS,HD현대중공업,2026-03-27,,511000.0,439000.0,,1.54,0.0,0.0,Rect Top,,,,-14.09,
매도패턴,010130.KS,고려아연,2026-03-27,,1555800.0,1468000.0,,88.75,0.0,0.0,H&S,,,,-5.64,
매도패턴,064350.KS,현대로템,2026-03-27,,200000.0,201500.0,,-5.84,0.0,0.0,Triple Top,,,,0.75,
매도패턴,214370.KS,케어젠,2026-03-23,,106500.0,106300.0,,183.47,0.0,0.0,Rect Top,,,,-0.19,
매도패턴,068760.KS,셀트리온제약,2026-03-23,,57554.7890625,55100.0,,2.52,0.0,0.0,Triple Top,,,,-4.27,
매도패턴,041510.KS,에스엠,2026-03-23,,95243.328125,85400.0,,-40.12,0.0,0.0,Rect Top,,,,-10.33,
손절하락,218410.KS,RFHIC,2026-04-01,2026-04-03,97900.0,86400.0,,237.85,0.0,0.0,"Rect Bottom (손절 9% 이탈, -11.7%)",,89546.96836548418,117946.1468054359,-11.75,
손절하락,064760.KS,티씨케이,2026-03-19,2026-03-21,242000.0,215500.0,,110.48,0.0,0.0,"Triple Bottom (손절 9% 이탈, -11.0%)",,221352.05663378112,291552.2730022011,-10.95,
손절하락,298380.KS,에이비엘바이오,2026-03-18,2026-03-20,190000.0,159800.0,,158.58,0.0,0.0,"Inv H&S (손절 9% 이탈, -15.9%)",,173788.8047951174,228904.67715048848,-15.89,
손절하락,039200.KS,오스코텍,2026-03-18,2026-03-20,56100.0,48800.0,,62.67,0.0,0.0,"Triple Bottom (손절 9% 이탈, -13.0%)",,51313.43131055835,67587.11783232844,-13.01,
손절하락,099320.KS,쎄트렉아이,2026-03-12,2026-03-14,194900.0,177900.0,,284.14,0.0,0.0,"Rect Bottom (손절 9% 이탈, -8.7%)",,178270.7266029915,234808.0082980537,-8.72,
손절하락,237690.KS,에스티팜,2026-03-09,2026-03-11,170500.0,143200.0,,68.87,0.0,0.0,"Rect Bottom (손절 9% 이탈, -16.0%)",,155952.5853556185,205411.82870609622,-16.01,
손절하락,083650.KS,비에이치아이,2026-03-09,2026-03-11,105800.0,91200.0,,137.81,0.0,0.0,"Triple Bottom (손절 9% 이탈, -13.8%)",,96772.92393328117,127463.76232906147,-13.8,
손절하락,336260.KS,두산퓨얼셀,2026-03-09,2026-03-11,39550.0,35350.0,,50.43,0.0,0.0,"Triple Bottom (손절 9% 이탈, -10.6%)",,36175.51173498365,47648.315691062206,-10.62,
보유기간초과,178320.KS,서진시스템,2026-03-20,2026-03-22,46500.0,45950.0,,110.78,0.0,0.0,"Rect Bottom (2일 초과, -1.2%)",,42532.52327880505,56021.407828935335,-1.18,
매도전환,329180.KS,HD현대중공업,2026-01-16,,617821.9375,450500.0,2026-04-01,,,,,,,,-27.08,
매도전환,000810.KS,삼성화재,2026-02-19,,570000.0,454000.0,2026-04-01,,,,,,,,-20.35,
매도전환,064350.KS,현대로템,2026-03-10,,207500.0,188900.0,2026-04-01,,,,,,,,-8.96,
매도전환,005387.KS,현대차2우B,2026-01-13,,246894.640625,244500.0,2026-04-01,,,,,,,,-0.97,
매도전환,180640.KS,한진칼,2026-02-25,,173000.0,116700.0,2026-04-01,,,,,,,,-32.54,
매도전환,005385.KS,현대차우,2026-01-14,,247403.703125,245500.0,2026-04-01,,,,,,,,-0.77,
매도전환,111770.KS,영원무역,2026-02-12,,91400.0,81900.0,2026-04-01,,,,,,,,-10.39,
매도전환,069960.KS,현대백화점,2026-02-10,,108200.0,79550.0,2026-04-01,,,,,,,,-26.48,
매도전환,068760.KS,셀트리온제약,2026-02-04,,70000.0,57000.0,2026-03-30,,,,,,,,-18.57,
손절,031210.KS,서울보증보험,2026-02-27,2026-03-03,57700.0,49775.0,2026-04-02,,,,,,,,-13.73,
손절,003550.KS,LG,2026-01-23,2026-01-26,93700.0,86750.0,2026-04-01,,,,,,,,-7.42,
손절,012450.KS,한화에어로스페이스,2026-03-10,2026-03-11,1459000.0,1253000.0,2026-03-31,,,,,,,,-14.12,
손절,064350.KS,현대로템,2026-03-10,2026-03-11,203500.0,172800.0,2026-03-31,,,,,,,,-15.09,
손절,011200.KS,HMM,2026-02-20,2026-02-23,22507.46309912854,19340.0,2026-03-30,,,,,,,,-14.07,
손절,111770.KS,영원무역,2026-02-12,2026-02-13,91400.0,79350.0,2026-03-30,,,,,,,,-13.18,
손절,214370.KS,케어젠,2026-02-02,2026-02-03,111500.0,96350.0,2026-03-26,,,,,,,,-13.59,
손절,226950.KS,올릭스,2026-03-05,2026-03-06,200000.0,185200.0,2026-03-24,,,,,,,,-7.4,
손절,086280.KS,현대글로비스,2026-01-14,2026-01-15,257500.0,233750.0,2026-03-10,,,,,,,,-9.22,
손절,001040.KS,CJ,2026-02-04,2026-02-05,204000.0,177400.0,2026-03-10,,,,,,,,-13.04,
손절,034020.KS,두산에너빌리티,2026-02-25,2026-02-26,104100.0,91150.0,2026-03-05,,,,,,,,-12.44,
손절,068270.KS,셀트리온,2026-02-19,2026-02-20,242500.0,210750.0,2026-03-05,,,,,,,,-13.09,
손절,006400.KS,삼성SDI,2026-01-29,2026-01-30,390500.0,396000.0,2026-03-05,,,,,,,,1.41,
손절,000810.KS,삼성화재,2026-02-25,2026-02-26,546000.0,491250.0,2026-03-05,,,,,,,,-10.03,
손절,066570.KS,LG전자,2026-02-23,2026-02-24,134700.0,117300.0,2026-03-05,,,,,,,,-12.92,
손절,128940.KS,한미약품,2026-02-04,2026-02-05,557000.0,516000.0,2026-03-05,,,,,,,,-7.36,
손절,029780.KS,삼성카드,2026-02-20,2026-02-23,67500.0,59950.0,2026-03-05,,,,,,,,-11.19,
손절,241560.KS,두산밥캣,2026-02-10,2026-02-11,62300.0,56800.0,2026-03-05,,,,,,,,-8.83,
손절,310210.KS,보로노이,2026-03-03,2026-03-04,335000.0,312750.0,2026-03-05,,,,,,,,-6.64,
손절,062040.KS,산일전기,2026-02-19,2026-02-20,147300.0,145550.0,2026-03-05,,,,,,,,-1.19,
손절,082740.KS,한화엔진,2026-01-19,2026-01-20,54600.0,47625.0,2026-03-05,,,,,,,,-12.77,
손절,011790.KS,SKC,2026-01-29,2026-01-30,116000.0,98500.0,2026-03-05,,,,,,,,-15.09,
손절,017800.KS,현대엘리베이터,2026-02-06,2026-02-09,92007.03125,87050.0,2026-03-05,,,,,,,,-5.39,
손절,097950.KS,CJ제일제당,2026-02-11,2026-02-12,229917.99440753795,197400.0,2026-03-05,,,,,,,,-14.14,
손절,012750.KS,에스원,2026-02-09,2026-02-10,90300.0,85100.0,2026-03-05,,,,,,,,-5.76,
손절,237690.KS,에스티팜,2026-01-30,2026-02-02,153700.0,146900.0,2026-03-05,,,,,,,,-4.42,
손절,004990.KS,롯데지주,2026-02-25,2026-02-26,37100.0,31250.0,2026-03-05,,,,,,,,-15.77,
손절,112610.KS,씨에스윈드,2026-02-26,2026-02-27,53000.0,46425.0,2026-03-05,,,,,,,,-12.41,
손절,068760.KS,셀트리온제약,2026-02-04,2026-02-05,73100.0,63350.0,2026-03-05,,,,,,,,-13.34,
손절,000120.KS,CJ대한통운,2026-02-12,2026-02-13,139600.0,114400.0,2026-03-05,,,,,,,,-18.05,
손절,192820.KS,코스맥스,2026-01-14,2026-01-15,179900.0,168250.0,2026-03-05,,,,,,,,-6.48,
손절,067310.KS,하나마이크론,2026-02-03,2026-02-04,36000.0,34800.0,2026-03-05,,,,,,,,-3.33,
손절,069620.KS,대웅제약,2026-02-20,2026-02-23,174400.0,164950.0,2026-03-05,,,,,,,,-5.42,
손절,222800.KS,심텍,2026-02-04,2026-02-05,55900.0,49400.0,2026-03-05,,,,,,,,-11.63,
손절,007070.KS,GS리테일,2026-02-10,2026-02-11,22315.319107289386,19290.0,2026-03-05,,,,,,,,-13.56,
손절,069960.KS,현대백화점,2026-02-12,2026-02-13,110300.0,94250.0,2026-03-05,,,,,,,,-14.55,
손절,073240.KS,금호타이어,2026-02-19,2026-02-20,7020.0,6015.0,2026-03-05,,,,,,,,-14.32,
손절,008770.KS,호텔신라,2026-02-12,2026-02-13,49700.0,43225.0,2026-03-05,,,,,,,,-13.03,
손절,006280.KS,녹십자,2026-02-03,2026-02-04,162900.0,149600.0,2026-03-05,,,,,,,,-8.16,
손절,005070.KS,코스모신소재,2026-03-03,2026-03-04,49100.0,48400.0,2026-03-05,,,,,,,,-1.43,
손절,138040.KS,메리츠금융지주,2026-02-23,2026-02-24,138000.0,114000.0,2026-03-04,,,,,,,,-17.39,
손절,180640.KS,한진칼,2026-02-25,2026-02-26,168900.0,122800.0,2026-03-04,,,,,,,,-27.29,
손절,009830.KS,한화솔루션,2026-02-19,2026-02-20,56500.0,43100.0,2026-03-04,,,,,,,,-23.72,
손절,004020.KS,현대제철,2026-02-27,2026-03-03,48300.0,36575.0,2026-03-04,,,,,,,,-24.28,
손절,036460.KS,한국가스공사,2026-02-20,2026-02-23,45450.0,40200.0,2026-03-04,,,,,,,,-11.55,
손절,008930.KS,한미사이언스,2026-02-05,2026-02-06,45200.0,37425.0,2026-03-04,,,,,,,,-17.2,
손절,002790.KS,아모레퍼시픽홀딩스,2026-02-12,2026-02-13,34550.0,26525.0,2026-03-04,,,,,,,,-23.23,
손절,175330.KS,JB금융지주,2026-02-23,2026-02-24,35489.98327690337,31275.0,2026-03-03,,,,,,,,-11.88,
손절,000240.KS,한국앤컴퍼니,2026-02-20,2026-02-23,34900.0,29925.0,2026-03-03,,,,,,,,-14.26,
손절,139480.KS,이마트,2026-02-12,2026-02-13,118500.0,106250.0,2026-02-27,,,,,,,,-10.34,
손절,018880.KS,한온시스템,2026-02-20,2026-02-23,5040.0,4710.0,2026-02-26,,,,,,,,-6.55,
손절,001450.KS,현대해상,2026-02-20,2026-02-23,43000.0,36150.0,2026-02-24,,,,,,,,-15.93,
손절,357780.KS,솔브레인,2026-01-28,2026-01-29,440500.0,396000.0,2026-02-12,,,,,,,,-10.1,
손절,036570.KS,엔씨소프트,2026-01-20,2026-01-21,226500.0,205500.0,2026-02-10,,,,,,,,-9.27,
손절,207940.KS,삼성바이오로직스,2026-01-21,2026-01-22,1874000.0,1696500.0,2026-02-09,,,,,,,,-9.47,
손절,023590.KS,다우기술,2026-01-30,2026-02-02,51400.0,49775.0,2026-02-09,,,,,,,,-3.16,
손절,214450.KS,파마리서치,2026-02-02,2026-02-03,444500.0,330750.0,2026-02-06,,,,,,,,-25.59,
손절,145020.KS,휴젤,2026-01-29,2026-01-30,296500.0,261750.0,2026-02-04,,,,,,,,-11.72,
손절,257720.KS,실리콘투,2026-02-02,2026-02-03,52400.0,45525.0,2026-02-04,,,,,,,,-13.12,
손절,000500.KS,가온전선,2026-01-13,2026-01-14,93423.35588126347,84281.0,2026-02-03,,,,,,,,-9.79,
손절,329180.KS,HD현대중공업,2026-01-19,2026-01-20,637687.5953588143,557232.0,2026-02-02,,,,,,,,-12.62,
손절,267270.KS,HD현대건설기계,2026-01-19,2026-01-20,120331.78427245251,107581.0,2026-01-29,,,,,,,,-10.6,
보유중,006800.KS,미래에셋증권,2026-01-13,2026-01-14,28400.0,61600.0,,,,,,,25560.0,,116.9,78
보유중,010060.KS,OCI홀딩스,2026-01-30,2026-02-02,113000.0,205000.0,,,,,,,101700.0,,81.42,59
보유중,00680K.KS,미래에셋증권2우B,2026-01-05,2026-01-06,11650.0,19030.0,,,,,,,10485.0,,63.35,86
보유중,099320.KS,쎄트렉아이,2026-01-09,2026-01-12,112000.0,177900.0,,,,,,,100800.0,,58.84,80
보유중,120110.KS,코오롱인더,2026-02-02,2026-02-03,53276.21580497383,79300.0,,,,,,,47949.0,,48.85,58
보유중,010120.KS,LS ELECTRIC,2026-01-21,2026-01-22,519920.2982350097,759000.0,,,,,,,467928.0,,45.98,70
보유중,001720.KS,신영증권,2026-01-08,2026-01-09,131000.0,185600.0,,,,,,,117900.0,,41.68,83
보유중,012630.KS,HDC,2026-02-09,2026-02-10,19840.0,27500.0,,,,,,,17856.0,,38.61,51
보유중,272210.KS,한화시스템,2026-01-16,2026-01-19,93800.0,129200.0,,,,,,,84420.0,,37.74,73
보유중,032830.KS,삼성생명,2026-01-12,2026-01-13,159000.0,217000.0,,,,,,,143100.0,,36.48,79
보유중,023530.KS,롯데쇼핑,2026-01-29,2026-01-30,79400.0,102300.0,,,,,,,71460.0,,28.84,62
보유중,039490.KS,키움증권,2026-01-13,2026-01-14,316500.0,404000.0,,,,,,,284850.0,,27.65,78
보유중,088350.KS,한화생명,2026-01-30,2026-02-02,3490.0,4420.0,,,,,,,3141.0,,26.65,59
보유중,005930.KS,삼성전자,2026-01-06,2026-01-07,143500.0,178400.0,,,,,,,129150.0,,24.32,85
보유중,017670.KS,SK텔레콤,2026-01-26,2026-01-27,63300.0,77800.0,,,,,,,56970.0,,22.91,65
보유중,278470.KS,에이피알,2026-01-29,2026-01-30,277500.0,339500.0,,,,,,,249750.0,,22.34,62
보유중,082920.KS,비츠로셀,2026-03-24,2026-03-25,31800.0,38700.0,,,,,,,28620.0,,21.7,8
보유중,047810.KS,한국항공우주,2026-01-12,2026-01-13,151700.0,184200.0,,,,,,,136530.0,,21.42,79
보유중,101490.KS,에스앤에스텍,2026-01-20,2026-01-21,64300.0,76900.0,,,,,,,57870.0,,19.6,71
보유중,003540.KS,대신증권,2026-02-05,2026-02-06,29600.0,35100.0,,,,,,,26640.0,,18.58,55
보유중,016360.KS,삼성증권,2026-01-13,2026-01-14,78400.0,92600.0,,,,,,,70560.0,,18.11,78
보유중,028050.KS,삼성E&A,2026-01-30,2026-02-02,30450.0,35100.0,,,,,,,27405.0,,15.27,59
보유중,003690.KS,코리안리,2026-01-13,2026-01-14,10880.0,12200.0,,,,,,,9792.0,,12.13,78
보유중,005940.KS,NH투자증권,2026-01-30,2026-02-02,26950.0,29750.0,,,,,,,24255.0,,10.39,59
보유중,055550.KS,신한지주,2026-01-27,2026-01-28,84171.10297956443,91700.0,,,,,,,75754.0,,8.94,64
보유중,316140.KS,우리금융지주,2026-01-29,2026-01-30,29660.51171875,32200.0,,,,,,,26694.0,,8.56,62
보유중,002380.KS,KCC,2026-01-21,2026-01-22,428915.5429819617,462500.0,,,,,,,386024.0,,7.83,70
보유중,105560.KS,KB금융,2026-01-29,2026-01-30,136382.12022697856,146500.0,,,,,,,122744.0,,7.42,62
보유중,022100.KS,포스코DX,2026-01-07,2026-01-08,28100.0,30150.0,,,,,,,25290.0,,7.3,84
보유중,086790.KS,하나금융지주,2026-01-27,2026-01-28,104158.4142602848,110400.0,,,,,,,93743.0,,5.99,64
보유중,071050.KS,한국금융지주,2026-01-30,2026-02-02,204692.82340934683,213500.0,,,,,,,184224.0,,4.3,59
보유중,138930.KS,BNK금융지주,2026-02-04,2026-02-05,17316.20749622754,17630.0,,,,,,,15585.0,,1.81,56
보유중,336260.KS,두산퓨얼셀,2026-03-31,2026-04-01,34850.0,35350.0,,,,,,,31365.0,,1.43,1
보유중,028300.KS,HLB,2026-01-08,2026-01-09,50300.0,51000.0,,,,,,,45270.0,,1.39,83
보유중,088980.KS,맥쿼리인프라,2026-02-27,2026-03-03,11390.0,11300.0,,,,,,,10251.0,,-0.79,30
보유중,014680.KS,한솔케미칼,2026-01-27,2026-01-28,273500.0,269500.0,,,,,,,246150.0,,-1.46,64
보유중,058470.KS,리노공업,2026-01-30,2026-02-02,100700.0,99100.0,,,,,,,90630.0,,-1.59,59
보유중,005490.KS,POSCO홀딩스,2026-01-20,2026-01-21,348344.3875534188,341000.0,,,,,,,313510.0,,-2.11,71
보유중,090430.KS,아모레퍼시픽,2026-02-05,2026-02-06,138400.0,134300.0,,,,,,,124560.0,,-2.96,55
보유중,024110.KS,기업은행,2026-02-03,2026-02-04,22350.0,21650.0,,,,,,,20115.0,,-3.13,57
보유중,018260.KS,삼성에스디에스,2026-03-06,2026-03-09,155600.0,150600.0,,,,,,,140040.0,,-3.21,24
보유중,032640.KS,LG유플러스,2026-02-03,2026-02-04,16090.0,15500.0,,,,,,,14481.0,,-3.67,57
보유중,005387.KS,현대차2우B,2026-01-13,2026-01-14,247390.41023284313,236500.0,,,,,,,222651.0,,-4.4,78
보유중,005385.KS,현대차우,2026-01-14,2026-01-15,247899.5115348399,235500.0,,,,,,,223110.0,,-5.0,77
보유중,271560.KS,오리온,2026-02-24,2026-02-25,137100.0,130000.0,,,,,,,123390.0,,-5.18,36
보유중,251270.KS,넷마블,2026-03-06,2026-03-09,51700.0,49000.0,,,,,,,46530.0,,-5.22,24
보유중,035250.KS,강원랜드,2026-02-05,2026-02-06,17710.0,16780.0,,,,,,,15939.0,,-5.25,55
보유중,005830.KS,DB손해보험,2026-02-06,2026-02-09,172100.0,162200.0,,,,,,,154890.0,,-5.75,52
보유중,033780.KS,KT&G,2026-02-09,2026-02-10,166817.5879360465,154600.0,,,,,,,150136.0,,-7.32,51
보유중,139130.KS,iM금융지주,2026-02-10,2026-02-11,18076.069632804505,16570.0,,,,,,,16268.0,,-8.33,50
보유중,131970.KS,두산테스나,2026-03-24,2026-03-25,106500.0,97200.0,,,,,,,95850.0,,-8.73,8
보유중,005440.KS,현대지에프홀딩스,2026-02-23,2026-02-24,15150.0,13700.0,,,,,,,13635.0,,-9.57,37
설정,패턴 모드,X3 Disparity Regime,,,,,,,,,,,,,,
설정,이격도 레짐,단기 24일 / 장기 60일,,,,,,,,,,,,,,
설정,매도 기준,단기 이격도 > +35%,,,,,,,,,,,,,,
설정,매수 기준,장기 이격도 < -6%,,,,,,,,,,,,,,
설정,풀백 기준,1.8%,,,,,,,,,,,,,,
설정,현재 상태,매수 허용 (골든크로스),,,,,,,,,,,,,,
설정,KOSPI 현재가,"5,478.70",,,,,,,,,,,,,,
설정,단기 이격도,-2.3%,,,,,,,,,,,,,,
설정,장기 이격도,+4.0%,,,,,,,,,,,,,,
설정,KOSPI 정배열,아니오,,,,,,,,,,,,,,
설정,모멘텀 임계값,29.7%,,,,,,,,,,,,,,
설정,우선순위 가중치,모멘텀 77.5% + 수급빈집 22.5%,,,,,,,,,,,,,,
설정,최대 종목 수,30,,,,,,,,,,,,,,
설정,검색 기간,최근 20일,,,,,,,,,,,,,,
설정,보유 기간 제한,2일 경과 & 수익률 10% 미만시 매도,,,,,,,,,,,,,,
설정,손절 비율,8.5%,,,,,,,,,,,,,,
설정,익절 비율,20.5%,,,,,,,,,,,,,,
설정,수수료,0.17% (매수/매도 각),,,,,,,,,,,,,,
설정,슬리피지,"매수 0.20%, 매도 0.20%",,,,,,,,,,,,,,
설정,최적화(IS) 수익률,-30.5%,,,,,,,,,,,,,,
설정,최적화(IS) MDD,-35.0%,,,,,,,,,,,,,,
설정,Holdout(OOS) 수익률,-28.2%,,,,,,,,,,,,,,
설정,Holdout(OOS) MDD,-30.0%,,,,,,,,,,,,,,
설정,전체 백테스트 수익률,-50.1%,,,,,,,,,,,,,,
설정,전체 백테스트 MDD,-51.1%,,,,,,,,,,,,,,
설정,백테스트 기간,2013-01-02 ~ 2026-04-01,,,,,,,,,,,,,,
