date,rank,change,category,momentum_score,volatility_score,composite_score
2026-04-13,1,─,건설,63.25,81.81,1.55
2026-04-13,2,─,금융,21.1,49.14,1.34
2026-04-13,3,─,부동산/리츠,6.44,11.76,1.16
2026-04-13,4,▲+1,전력/인프라,40.25,71.73,0.78
2026-04-13,5,▲+1,원자력,35.49,74.38,0.48
2026-04-13,6,▲+1,2차전지,19.33,56.23,0.41
2026-04-13,7,▼-3,신재생에너지,26.41,60.19,0.37
2026-04-13,8,─,IT,26.7,64.96,0.34
2026-04-13,9,▲+5,반도체,27.43,71.84,0.24
2026-04-13,10,▼-1,철강/금속,14.31,56.28,0.1
2026-04-13,11,▼-1,방산/우주항공,20.37,70.72,0.05
2026-04-13,12,▼-1,에너지/화학,12.03,51.63,0.02
2026-04-13,13,▲+2,AI,15.75,59.17,-0.08
2026-04-13,14,▼-1,소비재,6.62,39.36,-0.08
2026-04-13,15,▼-3,자동차,15.17,59.79,-0.17
2026-04-13,16,─,운송,4.27,39.9,-0.37
2026-04-13,17,▲+3,플랫폼,0.73,41.81,-0.65
2026-04-13,18,▲+1,게임,-2.69,44.7,-0.76
2026-04-13,19,▲+2,로봇,1.94,63.91,-0.79
2026-04-13,20,▼-2,금,-1.73,42.39,-0.82
2026-04-13,21,▼-4,조선/해운,-2.86,53.25,-0.82
2026-04-13,22,─,바이오/헬스케어,-2.97,54.13,-0.94
2026-04-13,23,─,소프트웨어,-9.52,46.3,-1.2
2026-04-13,24,─,미디어/엔터,-14.14,44.3,-1.58
