date,rank,change,category,momentum_score,volatility_score,composite_score
2026-01-22,1,─,Silver Miners,64.13,47.92,1.86
2026-01-22,2,─,Metals & Mining,41.0,35.81,1.67
2026-01-22,3,▲+1,Materials,36.71,32.54,1.44
2026-01-22,4,▲+2,Uranium,35.91,46.73,1.12
2026-01-22,5,─,Semiconductors,19.36,28.77,0.7
2026-01-22,6,▲+2,Pharmaceutical,12.26,14.93,0.63
2026-01-22,7,▲+5,Biotechnology,18.9,24.95,0.6
2026-01-22,8,▲+1,Clean Energy,18.29,30.03,0.54
2026-01-22,9,▲+2,Energy,9.5,17.95,0.5
2026-01-22,10,▼-7,Industrials,10.18,19.61,0.42
2026-01-22,11,▲+5,Consumer Staples,6.41,14.02,0.39
2026-01-22,12,▼-2,Nuclear Energy,14.42,32.48,0.32
2026-01-22,13,▲+2,Healthcare,9.48,15.83,0.28
2026-01-22,14,▲+4,Banks,9.74,21.46,0.15
2026-01-22,15,▼-8,Mortgage REITs,5.13,13.08,0.05
2026-01-22,16,▼-3,Electric Energy Infrastructure,5.59,18.93,-0.07
2026-01-22,17,─,Utilities,3.35,13.3,-0.22
2026-01-22,18,▼-4,Real Estate,1.2,12.57,-0.45
2026-01-22,19,▲+3,Telecom,2.74,12.69,-0.56
2026-01-22,20,─,Financials,3.05,16.31,-0.61
2026-01-22,21,▲+5,Consumer Discretionary,4.85,39.52,-0.64
2026-01-22,22,▲+1,Automotive,-8.91,81.74,-0.68
2026-01-22,23,▲+1,Medical Devices,2.36,18.08,-0.73
2026-01-22,24,▼-3,Technology,1.29,16.73,-0.78
2026-01-22,25,▼-6,Cryptocurrency,-3.94,42.38,-0.8
2026-01-22,26,▼-1,Leisure & Entertainment,-1.27,36.55,-0.94
2026-01-22,27,─,Cloud Computing,-0.87,22.13,-1.02
2026-01-22,28,─,Internet,-1.48,23.03,-1.07
2026-01-22,29,─,Software,-9.52,19.16,-1.96
